player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,finishing,box_occupation,hold_up_play,press_leadership,composite_score,has_primary_season,is_manual_add,nationality
325916,Paulo Dybala,8686,Roma,ITA-Serie A,2.0,36.1,4.0,0.0,0.1,3.1,0.27,0.36,0.9,2.0,0.17,0.2,1.2,0.0,0.9,6.93,0.0,40.0,3.1,0.6,0.9,1056,17,Attacker,0.4705882352941176,0.25,0.0554016620498614,1.0,0.3870967741935484,0.1161290322580645,50.809985034918526,66.51156560617818,74.41964120755274,63.77595794996861,62.569445165413335,True,False,Argentina
1134206,Mohamed Amoura,8721,VfL Wolfsburg,GER-Bundesliga,0.8,16.0,5.0,0.0,0.8,1.5,0.1,0.5,1.0,2.0,0.56,0.3,1.0,0.1,0.6,7.03,0.0,21.0,3.2,1.9,0.6,1292,19,Attacker,0.6875,0.1363636363636363,0.05,0.6,0.3125,0.15625,65.82822950153344,69.53515870376528,50.84328696005616,65.07870524332114,62.41959558762,True,False,Algeria
965764,Iliman Ndiaye,8668,Everton,ENG-Premier League,0.2,25.0,5.0,0.0,0.5,3.7,0.19,0.24,1.1,2.0,0.26,0.5,0.7,0.1,0.8,7.27,0.0,20.0,1.4,2.5,1.9,1708,20,Attacker,0.7317073170731708,0.1666666666666666,0.008,1.727272727272727,0.5,0.1714285714285714,61.052590252374095,45.13694897091971,75.59248327975465,76.04372205594353,62.39885268776663,True,False,Senegal
848844,Rafael Leao,8564,Milan,ITA-Serie A,0.7,22.8,6.0,0.0,0.5,1.9,0.14,0.43,1.1,2.0,0.61,0.2,1.4,0.0,0.5,7.15,0.0,10.0,2.7,0.3,1.0,1172,18,Attacker,0.3125,0.4,0.0307017543859649,0.9090909090909092,0.5185185185185185,0.1592592592592592,73.1537061670916,70.29726933451576,64.35019676310831,39.13431160625208,61.89485123726392,True,False,Portugal
1095445,Arnaud Kalimuendo-Muinga,9851,Rennes,FRA-Ligue 1,0.7,16.5,5.0,0.0,0.6,2.1,0.07,0.52,1.0,3.0,0.59,0.1,1.3,0.1,0.6,6.85,0.0,19.0,2.6,0.7,0.7,2589,33,Attacker,0.4444444444444445,0.125,0.0424242424242424,0.7,0.5,0.2,89.39862542955325,82.97250859106529,39.26116838487973,43.1958762886598,61.760680170558125,False,False,France
621562,Marcus Thuram,8636,Internazionale,ITA-Serie A,0.3,17.4,3.0,0.0,0.2,1.6,0.12,0.43,2.2,3.0,0.53,0.0,1.5,0.1,0.8,7.17,0.0,21.0,3.5,1.1,1.1,1193,19,Attacker,0.3333333333333333,0.0,0.0172413793103448,0.5,0.4285714285714285,0.1228571428571428,72.09035398884085,71.94176551010605,52.87846875808299,48.99916398773232,61.72567842932358,True,False,France
661761,Riccardo Orsolini,9857,Bologna,ITA-Serie A,1.9,16.7,1.0,0.0,0.4,0.8,0.05,0.37,0.9,1.0,0.45,0.3,1.4,0.0,0.3,7.02,0.0,17.0,3.2,0.7,1.6,1390,23,Attacker,0.5263157894736842,0.3,0.1137724550898203,1.777777777777778,0.4374999999999999,0.1156249999999999,66.69364076414293,70.8330100136718,65.2390948897018,42.934841850497,61.65569638984173,True,False,Italy
1087966,Evann Guessand,9831,Nice,FRA-Ligue 1,0.1,14.5,12.0,0.0,0.5,5.3,0.19,0.32,1.6,8.0,0.42,0.5,0.9,0.1,0.8,7.31,0.0,32.0,2.2,1.5,1.7,2572,33,Attacker,0.5555555555555556,0.25,0.0068965517241379,1.0625,0.409090909090909,0.1454545454545454,63.91752577319588,56.71821305841925,58.54810996563574,68.26460481099656,61.49417189959466,False,False,Ivory Coast
666857,Yoane Wissa,9937,Brentford,ENG-Premier League,0.5,13.7,3.0,0.0,0.6,1.8,0.06,0.57,1.0,4.0,0.58,0.2,1.3,0.2,0.6,7.27,0.0,28.0,2.8,0.7,0.5,2927,35,Attacker,0.4736842105263157,0.2222222222222222,0.0364963503649635,0.5,0.4642857142857143,0.2035714285714285,88.58247422680411,85.20618556701032,36.16838487972508,45.74742268041237,61.443752075069135,False,False,DR Congo
388523,André Silva,10268,Elche,ESP-La Liga,0.2,20.4,1.0,0.0,0.9,0.8,0.07,0.47,1.2,0.0,0.44,0.2,1.1,0.1,0.5,6.8,0.0,18.0,2.6,0.4,1.1,1026,18,Attacker,0.3333333333333333,0.3333333333333333,0.0098039215686274,0.9166666666666669,0.4230769230769231,0.1807692307692307,78.30645161290323,74.31451612903226,59.52620967741936,34.929435483870975,61.4077306070924,True,False,Portugal
1021586,Gabriel Martinelli,9825,Arsenal,ENG-Premier League,0.4,18.2,7.0,0.0,0.6,4.7,0.18,0.29,0.6,4.0,0.31,0.2,1.0,0.0,0.7,7.01,0.0,40.0,2.2,0.9,1.3,2300,33,Attacker,0.6470588235294118,0.1818181818181818,0.0219780219780219,2.166666666666667,0.4545454545454545,0.1318181818181818,58.79725085910652,56.32302405498282,70.53264604810997,60.96219931271477,61.31804034088345,False,False,Brazil
704523,Christopher Nkunku,8564,Milan,ITA-Serie A,0.7,18.0,2.0,0.0,0.6,0.7,0.07,0.66,0.6,2.0,0.48,0.1,1.0,0.0,0.5,6.91,0.0,9.0,1.9,0.4,0.4,946,19,Attacker,0.4545454545454545,0.2,0.0388888888888888,0.6666666666666667,0.5263157894736842,0.3473684210526316,88.22534456638215,72.38051029080295,38.39848224513173,49.03925562576211,60.64160784652307,True,False,France
400625,Vincenzo Grifo,8358,Sport-Club Freiburg,GER-Bundesliga,3.6,36.1,8.0,0.0,1.3,3.0,0.26,0.4,0.6,1.0,0.51,0.5,0.5,0.1,0.3,6.87,0.0,28.0,1.6,0.4,0.7,1057,22,Attacker,0.6,0.5555555555555556,0.0997229916897507,1.1666666666666667,0.3125,0.25,66.92310534678343,53.414994642131326,72.91147045782064,47.86673687322175,60.435810589854434,True,False,Italy
575735,Nicolas Pépé,10205,Villarreal,ESP-La Liga,0.4,27.3,8.0,0.0,1.2,3.9,0.24,0.35,1.0,4.0,0.19,0.7,0.8,0.0,0.8,7.18,0.0,34.0,2.4,1.6,2.3,1433,23,Attacker,0.6969696969696969,0.3043478260869565,0.0146520146520146,2.3,0.3333333333333333,0.1458333333333333,46.55320455973099,53.54977275246646,85.10431677936666,67.63327698333518,60.407973399217234,True,False,Ivory Coast
966146,Zuriko Davitashvili,9853,St Etienne,FRA-Ligue 1,0.4,23.3,9.0,0.0,0.5,5.6,0.18,0.27,0.7,8.0,0.29,0.5,0.9,0.0,0.8,7.15,0.0,53.0,2.3,0.8,1.6,2761,33,Attacker,0.65,0.3846153846153846,0.0171673819742489,2.285714285714286,0.391304347826087,0.1173913043478261,48.41924398625429,50.42955326460483,82.17353951890034,70.00859106529208,60.10214161783151,False,False,Georgia
1197347,Nicolas Jackson,8455,Chelsea,ENG-Premier League,0.2,12.0,6.0,0.0,0.6,1.9,0.08,0.5,1.4,5.0,0.4,0.1,1.4,0.1,0.8,7.05,0.0,28.0,3.1,0.9,0.7,2238,30,Attacker,0.4166666666666667,0.1,0.0166666666666666,0.5,0.4516129032258064,0.1612903225806451,76.03951890034365,80.63573883161511,36.8127147766323,53.46219931271478,59.98636229202496,False,False,Senegal
1203665,Alejandro Garnacho,10260,Manchester United,ENG-Premier League,0.7,25.6,4.0,0.0,0.4,2.8,0.11,0.3,0.5,2.0,0.25,0.5,1.2,0.0,0.9,6.72,0.0,37.0,3.4,1.2,1.1,2195,36,Attacker,0.7727272727272726,0.2941176470588235,0.0273437499999999,2.2,0.3529411764705882,0.088235294117647,40.28350515463917,59.50171821305842,74.82817869415808,82.44845360824743,59.83059874893007,False,False,Argentina
737066,Erling Haaland,8456,Manchester City,ENG-Premier League,0.2,7.4,7.0,0.0,1.3,1.8,0.07,0.85,0.7,6.0,0.92,0.1,2.0,0.0,0.5,7.71,0.0,19.0,3.9,0.5,0.4,2148,26,Attacker,0.4615384615384615,0.1666666666666666,0.027027027027027,0.5714285714285715,0.5128205128205129,0.2179487179487179,95.7072848538595,94.72975095148358,29.640445442116544,39.462781288105525,59.65046276169877,True,False,Norway
1219540,Fisnik Asllani,8226,TSG 1899 Hoffenheim,GER-Bundesliga,0.3,16.9,6.0,0.0,0.9,2.7,0.17,0.36,0.9,4.0,0.44,0.3,1.1,0.0,1.1,7.17,0.0,24.0,2.9,0.6,0.6,1433,21,Attacker,0.5,0.3333333333333333,0.0177514792899408,0.6666666666666666,0.3793103448275862,0.1241379310344827,60.372983870967744,64.55645161290323,48.991935483870975,67.31854838709678,59.55192477289973,True,False,Kosovo
