player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,shooting_focus,central_finishing,box_presence,link_play,first_line_press,composite_score,has_primary_season
183353,Kike García,8558,Espanyol,ESP-La Liga,0.5,13.2,4.0,0.0,1.0,2.2,0.12,0.45,1.6,1.0,0.38,0.3,1.4,0.1,0.9,6.55,0.0,19.0,3.2,0.6,0.5,1640,35,Attacker,0.36,0.33333333333333337,0.03787878787878788,0.3125,0.43749999999999994,0.140625,6.4,70.56363636363636,76.74605514605516,35.35468195468196,53.91824551824552,66.29382454164067,True
292462,Mohamed Salah,8650,Liverpool,ENG-Premier League,0.8,25.1,10.0,0.0,0.3,4.9,0.21,0.34,0.4,6.0,0.3,0.2,0.7,0.0,0.8,7.04,0.0,48.0,2.8,0.7,0.7,2074,26,Attacker,0.6923076923076923,0.22222222222222227,0.03187250996015936,1.7499999999999998,0.25,0.12142857142857144,4.0,61.86414596414596,66.67209937209937,88.13029393029393,63.60970060970061,66.22441306542117,True
1339208,Désiré Doué,9847,Paris Saint-Germain,FRA-Ligue 1,1.3,48.4,5.0,0.0,0.3,3.0,0.2,0.53,1.6,4.0,0.46,0.8,1.3,0.1,1.0,7.42,0.0,29.0,3.7,2.1,2.1,1356,23,Attacker,0.6444444444444445,0.27586206896551724,0.026859504132231406,1.3125,0.35135135135135137,0.14324324324324325,1.7619047619047619,61.828373828373834,64.03760123760124,88.49663299663301,73.62141232141232,66.13665732299171,True
517052,Vedat Muriqi,8661,Mallorca,ESP-La Liga,0.6,12.8,2.0,0.0,1.7,1.2,0.04,0.52,1.2,1.0,0.67,0.1,1.4,0.2,0.6,7.18,0.0,17.0,3.2,0.3,0.5,2954,35,Attacker,0.25,0.25,0.04687499999999999,0.4166666666666667,0.43749999999999994,0.1625,6.4,77.2819364819365,79.46062426062427,32.692692692692695,34.102184002184,66.07166877485146,True
664500,Viktor Gyökeres,9825,Arsenal,ENG-Premier League,0.0,7.9,3.0,0.0,0.8,1.8,0.07,0.5,1.4,1.0,0.57,0.0,0.9,0.1,0.7,6.84,0.0,19.0,2.2,0.2,0.2,2206,34,Attacker,0.12500000000000003,0.0,0.0,0.14285714285714288,0.40909090909090906,0.22727272727272727,11.0,85.39789789789789,70.47297297297297,28.378378378378383,42.21471471471472,66.01354459096919,True
654908,Richarlison,8586,Tottenham Hotspur,ENG-Premier League,0.5,9.1,4.0,0.0,2.4,1.3,0.07,0.38,1.1,4.0,0.5,0.3,1.2,0.1,0.7,6.84,0.0,18.0,2.8,1.3,0.5,1794,30,Attacker,0.5925925925925926,0.18749999999999997,0.054945054945054944,0.45454545454545453,0.4285714285714286,0.13571428571428573,5.6,70.03003003003002,75.46546546546546,27.77027027027027,66.91441441441442,65.48216139221665,True
923312,Bryan Mbeumo,10260,Manchester United,ENG-Premier League,0.5,22.0,5.0,0.0,0.5,5.0,0.18,0.32,0.8,3.0,0.33,0.3,1.1,0.0,0.7,7.13,0.0,46.0,2.4,0.9,0.6,2467,31,Attacker,0.6,0.25,0.022727272727272728,0.7499999999999999,0.45833333333333337,0.13333333333333333,4.0,64.53400673400672,60.87150787150788,84.10822640822641,68.77770497770497,65.14929065921342,True
1124825,Tim Lemperle,8226,TSG 1899 Hoffenheim,GER-Bundesliga,0.2,16.6,2.0,0.0,1.2,2.3,0.11,0.39,2.6,2.0,0.38,0.3,1.0,0.0,1.0,6.98,0.0,27.0,2.4,0.9,0.7,1913,28,Attacker,0.3157894736842105,0.25,0.012048192771084336,0.2692307692307692,0.4166666666666667,0.1625,3.428571428571429,69.46696696696698,64.45195195195194,58.86636636636637,57.477477477477485,65.06422448406025,True
640492,Rafa Mir,10268,Elche,ESP-La Liga,0.7,16.5,3.0,0.0,0.9,1.1,0.06,0.4,1.9,0.0,0.4,0.2,1.8,0.0,0.7,6.77,0.0,9.0,3.4,0.8,0.2,1809,27,Attacker,0.3448275862068966,0.2,0.04242424242424242,0.10526315789473685,0.5294117647058824,0.11764705882352942,17.0,67.87537537537537,85.20270270270271,25.45795795795796,46.84684684684685,64.94065119452608,True
561164,Lucas Boyé,9866,Alavés,ESP-La Liga,0.2,13.8,5.0,0.0,0.9,1.7,0.08,0.44,2.6,1.0,0.53,0.3,1.0,0.3,1.0,6.73,0.0,25.0,2.8,1.6,1.8,1867,27,Attacker,0.4222222222222223,0.15789473684210525,0.014492753623188406,0.6923076923076923,0.35714285714285715,0.15714285714285717,1.5555555555555554,72.58258258258259,60.668168168168165,48.22072072072072,68.91891891891893,64.5170549838535,True
661761,Riccardo Orsolini,9857,Bologna,ITA-Serie A,1.7,16.7,1.0,0.0,0.7,1.1,0.05,0.4,0.9,1.0,0.39,0.3,1.3,0.0,0.4,7.01,0.0,26.0,3.4,0.9,1.4,2094,34,Attacker,0.5714285714285714,0.25,0.10179640718562874,1.5555555555555554,0.3823529411764706,0.11764705882352942,2.428571428571429,64.7082355082355,71.99845299845299,55.25299845299845,46.700182000182,64.33992220021344,True
46469,Olivier Giroud,8639,Lille,FRA-Ligue 1,0.4,13.3,2.0,0.0,0.8,1.6,0.09,0.47,1.6,1.0,0.4,0.2,0.9,0.3,0.5,6.72,0.0,19.0,2.3,0.6,0.2,1565,29,Attacker,0.3333333333333333,0.25,0.03007518796992481,0.125,0.391304347826087,0.20434782608695654,11.499999999999998,77.09459459459458,71.14114114114113,39.72222222222223,33.2957957957958,64.2392106886613,True
1467236,Lamine Yamal,8634,Barcelona,ESP-La Liga,1.3,43.4,26.0,0.0,0.1,10.1,0.4,0.51,1.1,11.0,0.63,0.4,1.5,0.0,0.8,8.33,0.0,72.0,4.6,1.4,5.3,2268,28,Attacker,0.6206896551724137,0.22222222222222227,0.029953917050691246,4.8181818181818175,0.32608695652173914,0.11086956521739132,0.8679245283018867,57.49166439166439,61.69484939484939,98.24577304577303,76.38094458094457,64.19059568854038,True
873270,Anastasios Douvikas,10171,Como,ITA-Serie A,0.4,10.3,2.0,0.0,0.6,1.4,0.06,0.44,1.5,1.0,0.55,0.2,1.2,0.2,0.3,6.79,0.0,22.0,2.5,0.6,0.5,2113,36,Attacker,0.3478260869565218,0.25,0.038834951456310676,0.3333333333333333,0.48,0.176,5.0,82.39489489489489,74.6921921921922,35.247747747747745,23.213213213213212,64.1145896865153,True
696365,Marcus Rashford,8634,Barcelona,ESP-La Liga,1.2,33.6,7.0,0.0,0.8,4.4,0.24,0.41,0.5,7.0,0.43,0.1,1.6,0.2,0.6,7.21,0.0,42.0,4.1,0.4,1.6,1671,31,Attacker,0.5,0.2,0.03571428571428571,3.2,0.39024390243902446,0.1,2.5624999999999996,60.40242060242059,66.66086996086996,84.23599963599963,50.67239967239967,63.825914876175325,True
251269,Ante Budimir,8371,Osasuna,ESP-La Liga,0.1,7.3,1.0,0.0,1.5,1.5,0.05,0.54,1.5,0.0,0.55,0.2,1.3,0.2,0.3,6.93,0.0,13.0,3.1,0.6,0.1,2773,35,Attacker,0.3478260869565218,0.25,0.013698630136986302,0.06666666666666667,0.41935483870967744,0.17419354838709677,31.0,83.04074074074073,86.13104923104923,16.243634543634546,26.220930020930023,63.784258482694305,True
1102732,Ferrán Jutglà,9910,Celta de Vigo,ESP-La Liga,0.7,17.4,2.0,0.0,1.1,1.2,0.07,0.38,1.4,3.0,0.51,0.4,1.5,0.1,0.6,6.91,0.0,13.0,2.6,0.6,1.2,1580,28,Attacker,0.4166666666666667,0.4,0.040229885057471264,0.8571428571428572,0.5769230769230769,0.14615384615384616,2.166666666666667,75.97597597597597,68.25075075075075,35.44294294294295,42.012012012012015,63.56291618976146,True
848844,Rafael Leão,8564,Milan,ITA-Serie A,0.7,23.4,9.0,0.0,0.3,3.0,0.15,0.48,0.9,3.0,0.44,0.2,1.2,0.0,0.5,7.06,0.0,20.0,3.1,0.3,1.2,1837,28,Attacker,0.35714285714285715,0.4,0.029914529914529916,1.3333333333333333,0.3870967741935484,0.15483870967741933,2.5833333333333335,65.59795249795249,65.7912002912003,71.53409773409773,42.458549458549456,63.42654619806614,True
1219540,Fisnik Asllani,8226,TSG 1899 Hoffenheim,GER-Bundesliga,0.5,17.0,7.0,0.0,0.8,3.7,0.14,0.32,1.0,7.0,0.39,0.3,1.1,0.0,1.0,7.12,0.0,34.0,2.8,0.6,0.6,2289,32,Attacker,0.47368421052631576,0.33333333333333337,0.029411764705882353,0.6,0.3928571428571429,0.1142857142857143,4.666666666666667,56.381381381381374,68.63363363363364,68.68618618618619,66.8018018018018,63.27539131450242,True
169719,Chris Wood,10203,Nottingham Forest,ENG-Premier League,0.4,9.5,3.0,0.0,0.8,1.5,0.05,0.4,0.8,3.0,0.6,0.2,1.1,0.2,0.3,7.06,0.0,22.0,2.1,0.2,0.1,2976,36,Attacker,0.3333333333333333,0.5,0.042105263157894736,0.125,0.5238095238095238,0.19047619047619047,21.0,84.62727272727273,71.8,28.072727272727274,25.918181818181818,63.04386488961893,False
1367618,Francesco Pio Esposito,8636,Internazionale,ITA-Serie A,0.6,15.7,2.0,0.0,0.7,1.4,0.08,0.39,1.7,3.0,0.37,0.3,1.4,0.1,0.6,6.76,0.0,21.0,3.4,0.4,0.2,1445,33,Attacker,0.2916666666666667,0.4285714285714286,0.03821656050955414,0.11764705882352942,0.4117647058823529,0.11470588235294119,17.0,59.90240240240241,82.83783783783784,46.44144144144144,34.474474474474476,62.90852935077379,True
749736,Kai Havertz,9825,Arsenal,ENG-Premier League,0.0,19.2,3.0,0.0,1.5,1.7,0.08,0.47,1.8,3.0,0.43,0.3,1.0,0.2,0.3,7.08,0.0,17.0,2.5,0.8,0.4,1874,23,Attacker,0.3793103448275862,0.2727272727272727,0.0,0.22222222222222224,0.4,0.188,6.25,76.86363636363636,73.66363636363636,41.554545454545455,22.363636363636363,62.806664248506394,False
593129,Pere Milla,8558,Espanyol,ESP-La Liga,0.9,17.5,4.0,0.0,0.7,2.3,0.11,0.32,1.1,0.0,0.34,0.8,1.0,0.1,0.8,6.77,0.0,33.0,2.7,1.6,0.3,1865,31,Attacker,0.6857142857142857,0.3333333333333333,0.05142857142857143,0.2727272727272727,0.37037037037037035,0.11851851851851851,9.000000000000002,52.67267267267267,69.53453453453453,66.15615615615616,76.66666666666667,62.52188271848318,True
325916,Paulo Dybala,8686,Roma,ITA-Serie A,2.2,38.2,7.0,0.0,0.2,4.0,0.3,0.33,0.8,3.0,0.15,0.2,1.1,0.0,0.9,6.93,0.0,46.0,2.8,0.6,0.8,1177,20,Attacker,0.5,0.25,0.05759162303664921,1.0,0.3928571428571429,0.11785714285714287,3.4999999999999996,49.360050960050955,69.3019565019565,93.35127855127855,70.64923104923106,62.455574699839254,True
1073977,Benjamin Sesko,10260,Manchester United,ENG-Premier League,0.2,11.6,0.0,0.0,0.8,0.3,0.02,0.51,0.9,1.0,0.61,0.2,1.9,0.1,0.3,6.8,0.0,9.0,3.4,0.3,0.6,1635,30,Attacker,0.35714285714285715,0.4,0.017241379310344827,0.6666666666666666,0.5588235294117647,0.15,5.666666666666667,80.84583674583675,79.20851760851761,19.66084266084266,27.03602693602694,62.39162803064787,True
469615,Giovanni Simeone,9804,Torino,ITA-Serie A,0.3,12.0,2.0,0.0,0.7,0.7,0.03,0.41,1.1,0.0,0.48,0.2,1.2,0.1,0.7,6.84,0.0,19.0,3.2,0.6,1.0,2065,30,Attacker,0.42105263157894735,0.25,0.024999999999999998,0.9090909090909091,0.37499999999999994,0.128125,3.2,65.87087087087087,72.71771771771772,30.202702702702705,53.490990990990994,62.082057713145176,True
364520,Domenico Berardi,7943,Sassuolo,ITA-Serie A,1.7,22.4,7.0,0.0,1.2,3.1,0.15,0.29,1.4,4.0,0.4,1.1,0.9,0.0,0.6,7.19,0.0,32.0,1.8,1.3,0.5,1806,24,Attacker,0.6315789473684211,0.4583333333333333,0.07589285714285715,0.35714285714285715,0.5,0.1611111111111111,3.6,69.01651651651652,54.30180180180181,76.02102102102103,55.43543543543544,61.941116076262354,True
1320949,Emersonn,9941,Toulouse,FRA-Ligue 1,0.2,11.1,1.0,0.0,1.1,0.8,0.05,0.44,2.4,2.0,0.36,0.4,1.1,0.1,0.7,6.56,0.0,18.0,3.1,1.2,0.6,1504,27,Attacker,0.4,0.25,0.018018018018018018,0.25,0.3548387096774194,0.14193548387096774,5.166666666666667,63.15315315315315,76.76426426426426,28.693693693693696,52.24474474474475,61.91623777275789,True
883824,Willem Geubbels,6379,Paris FC,FRA-Ligue 1,0.2,12.9,0.0,0.0,1.2,0.7,0.06,0.53,1.7,0.0,0.48,0.6,0.8,0.3,0.8,6.46,0.0,6.0,2.8,0.3,0.1,944,23,Attacker,0.34615384615384615,0.6666666666666667,0.015503875968992248,0.05882352941176471,0.28571428571428575,0.1892857142857143,27.999999999999996,75.4954954954955,75.86336336336336,16.554054054054056,45.15015015015015,61.73587528874322,True
1134206,Mohamed Amoura,8721,VfL Wolfsburg,GER-Bundesliga,0.8,16.1,7.0,0.0,0.9,2.5,0.12,0.4,1.0,3.0,0.37,0.3,0.9,0.0,0.5,6.89,0.0,25.0,2.8,1.8,0.7,1926,29,Attacker,0.6774193548387097,0.14285714285714285,0.049689440993788817,0.7,0.32142857142857145,0.14285714285714288,4.0,59.325052325052326,64.55717535717535,59.636582036582034,62.3978432978433,61.707974635340975,True
292313,Raul Jiménez,9879,Fulham,ENG-Premier League,0.6,13.6,2.0,0.0,1.3,0.9,0.04,0.47,1.9,3.0,0.38,0.3,0.8,0.1,0.3,6.79,0.0,25.0,3.0,1.4,0.4,2158,34,Attacker,0.47222222222222227,0.17647058823529413,0.04411764705882353,0.2105263157894737,0.26666666666666666,0.15666666666666665,7.5,64.51154791154791,73.83775593775594,43.12167622167622,35.96481026481026,61.69127151117233,True
479020,Ayoze Pérez,10205,Villarreal,ESP-La Liga,0.3,15.7,2.0,0.0,0.7,0.6,0.06,0.44,1.5,3.0,0.28,0.4,0.8,0.0,0.3,6.56,0.0,14.0,1.8,1.9,0.9,957,23,Attacker,0.6052631578947368,0.1739130434782609,0.01910828025477707,0.6,0.4444444444444445,0.24444444444444444,2.0,77.392901992902,59.8067977067977,38.43929383929384,44.73520793520794,61.620207786115586,True
1050158,Fábio Silva,8306,Las Palmas,ESP-La Liga,0.4,14.4,4.0,0.0,1.2,1.8,0.09,0.42,1.9,3.0,0.48,0.2,1.2,0.0,0.5,7.09,0.0,16.0,2.3,0.6,1.0,1877,24,Attacker,0.2962962962962963,0.25,0.02777777777777778,0.5263157894736842,0.5217391304347826,0.1826086956521739,2.3,81.91818181818181,66.92727272727272,30.86363636363636,27.145454545454545,61.36317100887799,False
655696,Artem Dovbyk,8686,Roma,ITA-Serie A,0.0,11.9,5.0,0.0,0.4,1.5,0.06,0.45,1.1,2.0,0.44,0.1,1.0,0.1,0.3,6.79,0.0,25.0,2.3,0.1,0.3,2430,32,Attacker,0.15384615384615385,0.5,0.0,0.2727272727272727,0.4347826086956522,0.1956521739130435,7.666666666666666,79.60000000000001,72.5,34.95454545454546,19.5,61.35560696516728,False
711231,Gorka Guruzeta,8315,Athletic Club,ESP-La Liga,0.7,13.3,7.0,0.0,0.7,1.8,0.07,0.4,1.8,3.0,0.37,0.4,1.3,0.1,0.7,6.73,0.0,24.0,3.1,0.8,0.3,2215,33,Attacker,0.4000000000000001,0.3333333333333333,0.05263157894736842,0.16666666666666666,0.41935483870967744,0.12903225806451613,10.333333333333334,58.892965692965696,75.99981799981799,37.552370552370554,50.13622713622714,61.352080063721964,True
1398377,Lucas Stassin,9853,St Etienne,FRA-Ligue 1,0.4,17.3,7.0,0.0,0.4,3.1,0.15,0.38,1.5,4.0,0.58,0.1,1.1,0.0,0.4,6.92,0.0,18.0,2.1,0.8,1.0,1867,28,Attacker,0.375,0.11111111111111112,0.023121387283236993,0.6666666666666666,0.5238095238095238,0.18095238095238095,2.1,82.5909090909091,58.96363636363637,44.77272727272727,29.100000000000005,61.164193859501076,False
543306,Federico Bonazzoli,7801,Cremonese,ITA-Serie A,1.6,25.8,3.0,0.0,0.3,1.6,0.06,0.33,0.9,1.0,0.34,0.3,1.1,0.0,0.6,6.81,0.0,13.0,2.7,1.0,0.4,2378,33,Attacker,0.5909090909090908,0.23076923076923075,0.06201550387596899,0.4444444444444445,0.40740740740740744,0.12222222222222222,6.75,56.73423423423423,71.52402402402402,44.83483483483483,58.43843843843844,60.97478431566149,True
527103,Breel Embolo,9851,Rennes,FRA-Ligue 1,0.2,12.0,2.0,0.0,0.9,1.2,0.06,0.4,2.3,3.0,0.39,0.2,0.8,0.2,0.7,6.82,0.0,15.0,1.8,0.9,0.7,1827,30,Attacker,0.3235294117647059,0.18181818181818182,0.016666666666666666,0.30434782608695654,0.4444444444444445,0.22222222222222224,2.5714285714285716,74.9211484211484,58.661652561652566,37.3014378014378,47.96725816725817,60.59691773931043,True
721089,Gianluca Scamacca,8524,Atalanta,ITA-Serie A,0.5,15.2,1.0,0.0,1.0,0.8,0.06,0.46,1.8,1.0,0.69,0.2,1.5,0.1,0.3,6.93,0.0,17.0,3.9,0.5,0.9,1310,23,Attacker,0.27999999999999997,0.28571428571428575,0.03289473684210526,0.5,0.38461538461538464,0.11794871794871796,4.333333333333333,70.85585585585585,79.55705705705705,35.42792792792793,17.86036036036036,60.331674604766874,True
388903,Haris Tabakovic,9788,Borussia Mönchengladbach,GER-Bundesliga,0.1,12.4,1.0,0.0,2.2,0.9,0.03,0.49,1.7,2.0,0.47,0.0,1.0,0.2,0.3,6.74,0.0,16.0,2.5,0.4,0.2,2320,31,Attacker,0.19047619047619047,0.0,0.008064516129032258,0.11764705882352942,0.4,0.196,12.5,80.0075075075075,76.3963963963964,25.90840840840841,17.177177177177178,60.16178298426451,True
760359,Harvey Barnes,10261,Newcastle United,ENG-Premier League,0.3,21.3,3.0,0.0,0.8,2.5,0.12,0.34,0.8,0.0,0.34,0.1,1.0,0.0,0.5,6.61,0.0,20.0,2.6,0.6,0.6,1841,35,Attacker,0.4666666666666666,0.14285714285714288,0.01408450704225352,0.7499999999999999,0.3846153846153846,0.13076923076923078,4.333333333333334,58.420975520975524,66.42851942851944,61.8957957957958,43.776667576667585,60.097960782990164,True
640123,Toni Martínez,9866,Alavés,ESP-La Liga,0.4,13.3,6.0,0.0,1.3,2.2,0.08,0.35,1.6,3.0,0.42,0.1,1.2,0.1,0.8,7.02,0.0,24.0,3.1,1.0,0.6,2553,35,Attacker,0.40740740740740744,0.09090909090909091,0.03007518796992481,0.37499999999999994,0.3870967741935484,0.1129032258064516,5.166666666666667,55.005805805805814,74.36334516334517,37.1034944034944,58.27568477568477,60.00634844392206,True
1209399,Abdessamad Ezzalzouli,8603,Real Betis,ESP-La Liga,0.6,25.5,11.0,0.0,0.5,3.3,0.14,0.36,1.1,8.0,0.39,0.7,1.0,0.0,1.1,7.56,0.0,29.0,3.0,2.1,1.7,2096,27,Attacker,0.717948717948718,0.25,0.023529411764705882,1.5454545454545452,0.3333333333333333,0.12,1.7647058823529411,52.781017381017385,59.590272090272094,71.11344071344071,85.17709527709529,59.88095279508415,True
1106563,Nick Woltemade,10261,Newcastle United,ENG-Premier League,0.4,12.4,5.0,0.0,1.1,1.3,0.07,0.33,1.0,3.0,0.36,0.2,0.6,0.1,0.6,6.63,0.0,17.0,1.6,1.1,0.7,1760,31,Attacker,0.5652173913043479,0.15384615384615385,0.03225806451612903,0.7,0.37499999999999994,0.20625,2.285714285714286,74.90383110383111,52.91905541905542,45.27144417144418,52.689871689871694,59.84137926354005,True
150250,Pedro,8543,Lazio,ITA-Serie A,1.8,37.9,5.0,0.0,0.4,1.2,0.12,0.24,0.9,2.0,0.4,0.3,0.9,0.0,0.7,6.69,0.0,17.0,2.0,1.0,1.3,901,27,Attacker,0.5909090909090908,0.23076923076923075,0.0474934036939314,1.4444444444444444,0.45,0.12,1.5384615384615383,64.20277550277551,52.9921466921467,64.06865046865046,64.59032669032669,59.48225605637881,True
841395,Aiyegun Tosin,8689,Lorient,FRA-Ligue 1,0.6,13.0,1.0,0.0,0.6,0.6,0.05,0.53,0.9,0.0,0.43,0.2,1.0,0.0,0.3,6.47,0.0,11.0,2.6,0.4,1.0,1045,26,Attacker,0.4000000000000001,0.3333333333333333,0.04615384615384615,1.1111111111111112,0.3846153846153846,0.20384615384615384,2.6,79.3018018018018,68.65615615615616,21.403903903903903,29.114114114114113,59.40796461599773,True
1123587,Sambou Soumano,8689,Lorient,FRA-Ligue 1,0.2,12.9,2.0,0.0,1.3,0.8,0.08,0.53,1.6,2.0,0.39,0.4,1.0,0.0,0.3,6.39,0.0,10.0,2.7,0.5,0.5,918,30,Attacker,0.36,0.4444444444444445,0.015503875968992248,0.3125,0.37037037037037035,0.1962962962962963,5.4,76.35135135135135,76.32132132132134,22.672672672672675,20.3003003003003,59.22233975695496,True
1079485,Beto,8668,Everton,ENG-Premier League,0.1,7.6,1.0,0.0,2.4,0.2,0.01,0.53,1.9,1.0,0.55,0.1,1.0,0.3,0.5,6.52,0.0,12.0,2.5,0.9,0.8,1486,35,Attacker,0.3448275862068966,0.1,0.013157894736842106,0.4210526315789474,0.4,0.21200000000000002,3.125,83.02887432887432,71.09392119392119,11.777877877877877,37.05350805350806,59.212620996893214,True
686315,Phillip Tietz,9905,1. FSV Mainz 05,GER-Bundesliga,0.3,14.2,2.0,0.0,1.8,1.7,0.09,0.4,1.7,2.0,0.26,0.4,1.2,0.1,0.6,6.73,0.0,19.0,2.6,0.4,0.5,1723,28,Attacker,0.32,0.5,0.02112676056338028,0.29411764705882354,0.4615384615384615,0.15384615384615385,5.2,61.11230321230321,71.87825097825099,41.425143325143324,32.031467831467836,58.799623746475646,True
1164506,Tiago Tomás,10269,VfB Stuttgart,GER-Bundesliga,0.4,21.2,2.0,0.0,0.8,1.1,0.1,0.53,1.1,3.0,0.45,0.4,0.9,0.2,0.3,6.74,0.0,11.0,3.1,1.3,1.2,1009,26,Attacker,0.6071428571428571,0.23529411764705882,0.01886792452830189,1.0909090909090908,0.2903225806451613,0.17096774193548386,2.5833333333333335,66.41505141505142,61.07869687869688,39.97658567658567,45.11034671034671,58.73144643984304,True
116555,Duván Zapata,9804,Torino,ITA-Serie A,0.7,14.5,4.0,0.0,1.4,1.1,0.1,0.35,1.3,1.0,0.27,0.1,1.4,0.1,0.8,6.46,0.0,10.0,3.0,0.3,0.5,982,26,Attacker,0.23529411764705882,0.25,0.04827586206896552,0.3846153846153846,0.4666666666666666,0.11666666666666665,6.0,55.55555555555556,77.16966966966967,28.100600600600604,50.7057057057057,58.64714807006154,True
961995,Bukayo Saka,9825,Arsenal,ENG-Premier League,0.6,24.0,11.0,0.0,0.4,6.9,0.29,0.31,1.3,4.0,0.3,0.6,1.1,0.0,1.1,7.5,0.0,60.0,2.9,1.5,2.1,2135,30,Attacker,0.6176470588235293,0.2857142857142857,0.024999999999999998,1.6153846153846154,0.37931034482758624,0.10689655172413794,1.380952380952381,49.14003094003093,57.59581399581399,91.43215943215944,81.77773227773228,58.62784654770951,True
933576,Antoine Semenyo,8456,Manchester City,ENG-Premier League,0.8,20.8,8.0,0.0,0.8,3.0,0.09,0.32,1.6,4.0,0.47,0.3,1.1,0.2,0.7,7.36,0.0,37.0,2.4,1.3,1.6,3086,35,Attacker,0.5,0.18749999999999997,0.038461538461538464,1.0,0.45833333333333337,0.13333333333333333,1.4999999999999998,57.87872417872418,55.28442988442989,72.29293839293838,62.6956137956138,58.57091618715721,True
887704,Keito Nakamura,9837,Reims,FRA-Ligue 1,0.9,18.6,5.0,0.0,0.6,3.4,0.11,0.31,1.0,2.0,0.37,0.4,1.1,0.0,0.8,6.92,0.0,25.0,2.8,0.8,1.0,2661,32,Attacker,0.5454545454545455,0.3333333333333333,0.04838709677419355,1.0,0.3928571428571429,0.11071428571428572,2.8,53.71818181818182,64.32727272727273,53.56363636363636,61.76363636363637,58.52842920376063,False
923196,Lassine Sinayoko,8583,Auxerre,FRA-Ligue 1,0.5,18.7,6.0,0.0,0.8,3.3,0.11,0.38,0.9,4.0,0.33,0.8,1.2,0.0,0.8,7.11,0.0,40.0,3.0,1.4,1.0,2690,31,Attacker,0.7096774193548387,0.36363636363636365,0.026737967914438502,1.1111111111111112,0.39999999999999997,0.12666666666666668,3.0,50.49147329147329,62.05049595049595,70.66177996177997,67.1043589043589,58.34166921098723,True
1098096,Evanilson,8678,Bournemouth,ENG-Premier League,0.1,11.4,3.0,0.0,0.9,1.4,0.05,0.34,0.8,1.0,0.21,0.2,0.8,0.1,0.5,6.74,0.0,30.0,2.3,0.4,0.5,2597,34,Attacker,0.4285714285714286,0.3333333333333333,0.008771929824561403,0.625,0.3478260869565218,0.14782608695652177,4.6,58.39302029302029,66.53335153335154,41.6046956046956,46.9012649012649,58.18256005937677,True
1401248,Rémy Lascary,8521,Brest,FRA-Ligue 1,0.6,13.9,4.0,0.0,0.2,1.9,0.14,0.38,2.2,1.0,0.38,0.5,1.1,0.2,0.6,6.52,0.0,13.0,2.3,1.2,1.5,1169,26,Attacker,0.43589743589743585,0.29411764705882354,0.043165467625899276,0.6818181818181818,0.47826086956521746,0.16521739130434784,1.5333333333333332,72.2072072072072,55.968468468468465,36.17867867867868,46.05855855855855,58.1816311468593,True
1610744,Carlos Espí,8581,Levante,ESP-La Liga,0.1,9.4,1.0,0.0,1.0,0.3,0.02,0.43,2.1,0.0,0.7,0.5,1.6,0.1,0.7,6.93,0.0,8.0,3.6,0.9,0.9,1159,23,Attacker,0.39999999999999997,0.35714285714285715,0.010638297872340425,0.42857142857142855,0.4444444444444445,0.11944444444444444,4.0,73.43093093093094,79.15165165165165,7.927927927927927,47.58258258258259,57.99577771576102,True
747926,Moise Kean,8535,Fiorentina,ITA-Serie A,0.0,6.8,0.0,0.0,0.7,0.2,0.01,0.66,1.3,1.0,0.35,0.3,1.2,0.0,0.6,6.79,0.0,3.0,4.3,0.3,1.1,2041,26,Attacker,0.3157894736842105,0.5,0.0,0.8461538461538461,0.27906976744186046,0.15348837209302327,3.9090909090909087,74.60858130858132,81.35528255528254,9.160087360087362,34.37087997087997,57.95338964263677,True
863098,Matheus Cunha,10260,Manchester United,ENG-Premier League,0.8,25.3,3.0,0.0,0.7,2.8,0.1,0.25,1.0,2.0,0.33,0.8,1.3,0.1,0.7,7.25,0.0,30.0,3.2,1.4,1.5,2423,32,Attacker,0.6875,0.36363636363636365,0.03162055335968379,1.5,0.40625,0.078125,2.1333333333333333,46.72896532896533,64.0884793884794,77.39873509873509,68.25399945399944,57.920546337933715,True
1368557,Gift Orban,9876,Verona,ITA-Serie A,0.6,11.9,3.0,0.0,0.4,1.4,0.06,0.47,1.0,2.0,0.31,0.2,1.2,0.0,0.4,6.59,0.0,20.0,3.8,0.2,0.8,2036,28,Attacker,0.28571428571428575,0.5,0.050420168067226885,0.8,0.3157894736842105,0.12368421052631579,4.749999999999999,57.387387387387385,77.89039039039038,34.85735735735736,29.909909909909906,57.80043275434958,True
906937,Anthony Gordon,10261,Newcastle United,ENG-Premier League,0.8,21.0,5.0,0.0,0.6,3.4,0.17,0.44,0.6,2.0,0.3,0.1,1.0,0.0,0.5,6.96,0.0,26.0,2.4,0.9,1.6,1814,26,Attacker,0.625,0.1,0.0380952380952381,2.666666666666667,0.4166666666666667,0.18333333333333335,1.4999999999999998,61.84293384293385,52.02391482391482,75.09359359359358,51.24127764127764,57.74568394408272,True
