player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,shot_accuracy,xg_per_shot,finishing,link_play,box_presence,press_leadership,composite_score,has_primary_season,is_manual_add,nationality
994403,Cyril Ngonge,9804,Torino,ITA-Serie A,1.5,16.1,0.0,0.0,0.8,0.6,0.06,0.17,1.8,1.0,0.09,0.2,1.1,0.0,0.4,6.53,0.0,12.0,2.2,1.0,1.7,992,20,Attacker,0.3999999999999999,0.1666666666666666,0.093167701863354,0.9444444444444444,0.5,0.0772727272727272,31.653225806451616,44.95967741935484,40.98790322580645,33.6491935483871,37.31556717146872,True,False,Belgium
1341387,Wilson Odobert,8586,Tottenham Hotspur,ENG-Premier League,0.6,25.3,2.0,0.0,1.2,1.2,0.11,0.17,0.2,2.0,0.0,0.1,0.7,0.0,0.6,6.56,0.0,20.0,2.0,0.9,2.2,980,24,Attacker,0.8333333333333334,0.1,0.0237154150197628,11.0,0.35,0.085,20.04032258064516,71.82459677419355,29.092741935483872,56.32056451612903,37.21510725645477,True,False,France
1215652,Omari Hutchinson,10203,Nottingham Forest,ENG-Premier League,0.5,25.0,6.0,0.0,0.4,3.0,0.26,0.14,1.4,3.0,0.09,0.5,0.6,0.0,0.7,6.77,0.0,25.0,1.7,1.4,2.4,1033,20,Attacker,0.5757575757575758,0.2631578947368421,0.02,1.7142857142857144,0.3529411764705882,0.0823529411764706,21.14940139674093,79.39379872889184,21.459095443964085,66.59643701732993,37.16457076038022,True,False,England
290201,Philipp Hofmann,9911,VfL Bochum 1848,GER-Bundesliga,0.6,17.2,7.0,0.0,1.3,2.6,0.1,0.22,1.4,2.0,0.12,0.2,0.7,0.0,0.6,6.64,0.0,27.0,2.1,0.7,0.4,2284,31,Attacker,0.391304347826087,0.2222222222222222,0.0348837209302325,0.2857142857142857,0.3333333333333333,0.1047619047619047,29.81958762886598,43.12714776632302,37.06185567010309,41.41752577319588,36.87285746216632,False,False,Germany
1169596,Raul Moro,10281,Real Valladolid,ESP-La Liga,1.5,17.1,8.0,0.0,0.7,5.5,0.21,0.16,0.2,5.0,0.15,0.4,0.6,0.0,0.3,6.94,0.0,44.0,1.8,0.8,2.2,2346,33,Attacker,0.8571428571428572,0.3333333333333333,0.087719298245614,11.0,0.3333333333333333,0.0888888888888888,23.8659793814433,76.93298969072166,25.12027491408934,45.2405498281787,36.81065986780477,False,False,Spain
1284434,Diego Lopez,10267,Valencia CF,ESP-La Liga,0.6,17.4,3.0,0.0,0.6,1.2,0.08,0.16,1.0,0.0,0.21,0.6,0.3,0.1,0.6,6.53,0.0,10.0,1.5,0.8,0.4,1291,22,Attacker,0.5833333333333334,0.4285714285714286,0.0344827586206896,0.4,0.1999999999999999,0.1066666666666666,31.864168791338727,41.58456656689946,26.100580127849835,58.98549218490189,36.64674486263149,True,False,Spain
1121170,Ransford Königsdörffer,9790,Hamburger SV,GER-Bundesliga,0.3,11.6,0.0,0.0,1.0,0.8,0.05,0.39,1.0,0.0,0.26,0.1,1.0,0.0,0.3,6.56,0.0,10.0,3.0,0.1,0.5,1391,21,Attacker,0.1666666666666666,0.5,0.0258620689655172,0.5,0.3333333333333333,0.13,51.592741935483865,20.413306451612904,64.93951612903226,21.602822580645164,36.4153328167002,True,False,Ghana
1398392,Thierno Barry,8668,Everton,ENG-Premier League,0.1,9.5,2.0,0.0,1.1,0.4,0.02,0.31,1.9,0.0,0.3,0.2,0.5,0.1,0.5,6.46,0.0,9.0,1.9,0.1,0.5,1502,26,Attacker,0.1363636363636363,0.6666666666666666,0.0105263157894736,0.2631578947368421,0.2631578947368421,0.1631578947368421,58.10802571776966,19.52331134759635,54.752290950744566,23.65141059749473,36.41507338824334,True,False,France
1212630,Lorenzo Lucca,8600,Udinese,ITA-Serie A,0.4,9.1,1.0,0.0,1.0,0.8,0.03,0.29,2.5,1.0,0.46,0.3,1.0,0.0,0.5,6.78,0.0,14.0,2.5,0.4,0.5,2361,33,Attacker,0.2187499999999999,0.4285714285714286,0.0439560439560439,0.2,0.4,0.1159999999999999,57.33676975945017,17.053264604810998,55.94501718213058,27.671821305841927,36.37724048060014,False,False,Italy
891743,Mohammed Kudus,8586,Tottenham Hotspur,ENG-Premier League,1.1,22.1,3.0,0.0,0.3,2.4,0.14,0.11,1.3,5.0,0.12,0.2,0.5,0.0,0.7,6.99,0.0,23.0,1.5,1.7,3.0,1545,19,Attacker,0.5937499999999999,0.1052631578947368,0.0497737556561086,2.3076923076923075,0.3333333333333333,0.0733333333333333,20.025934855707053,75.11708790599711,24.22661936961904,58.569010272327546,36.22591022770078,True,False,Ghana
750030,Andrea Pinamonti,7943,Sassuolo,ITA-Serie A,0.3,11.4,4.0,0.0,0.6,0.9,0.04,0.28,0.4,3.0,0.24,0.0,1.0,0.0,0.4,6.59,0.0,16.0,2.5,0.4,0.1,1895,24,Attacker,0.5,0.0,0.0263157894736842,0.25,0.4,0.112,45.050403225806456,20.01008064516129,52.37903225806451,34.57661290322581,36.221603447583455,True,False,Italy
1367047,Afonso Moreira,9748,Lyon,FRA-Ligue 1,0.6,22.5,7.0,0.0,0.8,3.8,0.34,0.12,1.3,6.0,0.18,0.8,0.7,0.0,0.6,7.11,0.0,21.0,2.1,1.9,1.2,1002,19,Attacker,0.675,0.2962962962962963,0.0266666666666666,0.923076923076923,0.3333333333333333,0.0571428571428571,17.631048387096772,75.60483870967742,24.959677419354843,67.31854838709677,36.179080883396985,True,False,Portugal
737339,Dany Mota,6504,Monza,ITA-Serie A,0.7,17.0,3.0,0.0,1.0,1.7,0.07,0.22,1.3,2.0,0.21,0.4,0.5,0.0,0.5,6.52,0.0,22.0,1.8,0.6,0.6,2111,31,Attacker,0.4347826086956522,0.4,0.0411764705882352,0.4615384615384615,0.2777777777777778,0.1222222222222222,34.16666666666667,37.80068728522337,33.539518900343644,39.08934707903781,35.83080766018916,False,False,Portugal
1215057,Vitinha,10233,Genoa,ITA-Serie A,0.5,10.1,4.0,0.0,1.4,1.7,0.1,0.21,1.6,1.0,0.18,0.6,0.8,0.2,0.6,6.78,0.0,13.0,2.6,1.3,1.8,1531,24,Attacker,0.5428571428571428,0.3157894736842105,0.0495049504950495,1.125,0.3076923076923077,0.0807692307692307,21.80862709234009,44.26442467575657,33.651295126187044,60.79368048627276,35.61429380138457,True,False,Portugal
613260,Jean-Luc Dompe,9790,Hamburger SV,GER-Bundesliga,0.5,18.1,6.0,0.0,0.0,3.6,0.32,0.11,0.2,0.0,0.18,0.0,0.8,0.0,0.4,6.95,0.0,29.0,1.9,0.4,1.6,997,15,Attacker,0.6666666666666666,0.0,0.0276243093922651,8.0,0.4210526315789474,0.0578947368421052,24.02217741935484,79.53629032258065,25.7258064516129,35.060483870967744,35.55337834009343,True,False,France
1624039,Jesus Rodriguez,10171,Como,ITA-Serie A,0.4,19.1,7.0,0.0,0.6,2.9,0.2,0.19,1.2,6.0,0.0,0.2,0.6,0.0,0.4,6.91,0.0,30.0,2.5,1.2,2.2,1324,22,Attacker,0.5384615384615385,0.1428571428571428,0.0209424083769633,1.8333333333333333,0.24,0.076,18.58940250526549,68.67159498207884,29.74984295902154,49.885775782433576,35.313472745634435,True,False,Spain
1515977,Ilyas Ansah,8149,1. FC Union Berlin,GER-Bundesliga,0.2,10.7,1.0,0.0,0.8,0.9,0.06,0.17,1.0,1.0,0.31,0.2,0.5,0.1,0.6,6.52,0.0,13.0,1.5,0.6,1.4,1442,22,Attacker,0.4444444444444445,0.25,0.0186915887850467,1.4,0.3333333333333333,0.1133333333333333,37.06653225806452,36.99596774193549,25.40322580645161,46.22983870967742,35.23220937141076,True,False,Germany
1146500,Matteo Cancellieri,8543,Lazio,ITA-Serie A,0.4,17.4,2.0,0.0,1.0,1.3,0.1,0.21,1.9,0.0,0.24,1.1,0.6,0.1,0.1,6.86,0.0,11.0,2.1,2.1,0.6,1136,18,Attacker,0.627450980392157,0.34375,0.0229885057471264,0.3157894736842105,0.2857142857142857,0.0999999999999999,30.811070465210804,36.663063961866754,30.78769907253445,45.9994503565754,34.85893078361128,True,False,Italy
1113809,Mika Biereth,9829,Monaco,FRA-Ligue 1,0.1,9.6,4.0,0.0,0.5,1.1,0.11,0.31,1.3,2.0,0.19,0.0,0.7,0.2,0.9,6.37,0.0,15.0,1.8,1.0,0.3,950,20,Attacker,0.4347826086956522,0.0,0.0104166666666666,0.2307692307692307,0.3888888888888888,0.1722222222222222,37.45919243986254,23.8490974762591,35.61837194693862,47.00321934005839,34.57638198005219,True,False,Denmark
1690093,Jan Virgili,8661,Mallorca,ESP-La Liga,0.1,16.1,7.0,0.0,0.5,1.9,0.14,0.12,0.8,4.0,0.0,0.3,0.7,0.1,0.7,6.77,0.0,25.0,1.7,0.8,2.6,1284,19,Attacker,0.5789473684210527,0.2727272727272727,0.0062111801242236,3.25,0.4117647058823529,0.0705882352941176,18.810483870967744,70.06048387096774,21.733870967741936,61.391129032258064,34.32366609686673,True,False,Spain
467486,Moses Simon,6379,Paris FC,FRA-Ligue 1,0.3,16.6,4.0,0.0,0.5,2.5,0.17,0.15,0.6,2.0,0.21,0.6,0.5,0.1,0.6,6.53,0.0,15.0,1.7,0.6,1.0,1309,19,Attacker,0.6666666666666667,0.5,0.0180722891566265,1.6666666666666667,0.2941176470588235,0.088235294117647,23.891129032258064,54.435483870967744,21.814516129032256,58.39717741935485,34.308860289675735,True,False,Nigeria
1030212,Sebastiano Esposito,8529,Cagliari,ITA-Serie A,2.1,24.7,10.0,0.0,0.8,3.1,0.16,0.11,1.8,4.0,0.16,0.4,0.4,0.2,0.3,7.05,0.0,45.0,1.6,1.9,0.7,1720,24,Attacker,0.5609756097560976,0.1739130434782609,0.0850202429149797,0.3888888888888888,0.25,0.0687499999999999,21.131988323541364,65.97453164837601,22.109660791486533,53.91343808890366,34.26187395743249,True,False,Italy
751649,Jack Harrison,8668,Everton,ENG-Premier League,0.6,16.2,6.0,0.0,1.3,3.1,0.14,0.15,0.6,0.0,0.04,0.4,0.3,0.1,0.4,6.44,0.0,33.0,1.3,1.4,1.0,2083,34,Attacker,0.75,0.2222222222222222,0.037037037037037,1.6666666666666667,0.2307692307692307,0.1153846153846153,21.64948453608248,56.09965635738831,24.020618556701027,55.54982817869416,34.03744158889357,False,False,England
817500,Mostafa Mohamed,9830,Nantes,FRA-Ligue 1,0.1,8.6,2.0,0.0,0.8,0.7,0.07,0.25,1.4,0.0,0.28,0.7,0.5,0.3,0.2,6.37,0.0,8.0,2.6,0.7,0.3,965,18,Attacker,0.5,0.5,0.0116279069767441,0.2142857142857143,0.1923076923076923,0.0961538461538461,42.39526752392565,16.690800169973766,47.40628348667923,39.37130491815394,34.02588599787613,True,False,Egypt
881500,Lyle Foster,8191,Burnley,ENG-Premier League,0.4,11.8,1.0,0.0,1.1,0.4,0.03,0.2,1.6,1.0,0.26,0.3,0.4,0.3,0.5,6.29,0.0,8.0,1.3,1.0,0.7,1028,19,Attacker,0.4482758620689654,0.2307692307692307,0.0338983050847457,0.4374999999999999,0.3076923076923077,0.1538461538461538,43.48790322580645,20.463709677419352,34.35483870967742,43.729838709677416,33.99454131158862,True,False,South Africa
970692,Bryan Gil,7732,Girona,ESP-La Liga,0.4,22.6,6.0,0.0,0.6,2.3,0.17,0.13,1.0,3.0,0.0,0.6,0.4,0.0,0.4,6.58,0.0,17.0,1.5,1.9,1.7,1209,21,Attacker,0.7142857142857143,0.24,0.0176991150442477,1.7,0.2666666666666666,0.0866666666666666,18.960388722610208,71.34637235339763,19.514050548719656,64.44742360418283,33.97231275159812,True,False,Spain
1050166,Anthony Elanga,10261,Newcastle United,ENG-Premier League,0.4,24.5,2.0,0.0,0.4,1.4,0.13,0.12,0.5,1.0,0.0,0.2,0.3,0.0,0.2,6.34,0.0,13.0,1.1,1.0,0.8,922,22,Attacker,0.7058823529411765,0.1666666666666666,0.0163265306122449,1.6,0.2727272727272727,0.109090909090909,25.27629974503936,58.72639766470828,23.078880759708827,42.64433913461183,33.86868641384282,True,False,Sweden
601145,Habibou Mouhamadou Diallo,8550,Metz,FRA-Ligue 1,0.6,7.9,0.0,0.0,1.3,0.3,0.02,0.39,1.5,1.0,0.28,0.1,0.8,0.1,0.3,6.61,0.0,6.0,2.0,0.4,0.7,1285,15,Attacker,0.25,0.2,0.0759493670886075,0.4666666666666666,0.4,0.195,66.00806451612902,13.961693548387096,59.35483870967742,18.477822580645164,33.79152686456226,True,False,Senegal
958640,Akor Adams,8302,Sevilla,ESP-La Liga,0.2,9.1,1.0,0.0,1.2,0.3,0.02,0.56,1.4,2.0,0.44,0.0,1.6,0.1,0.6,6.64,0.0,5.0,3.0,0.4,0.6,1226,19,Attacker,0.2222222222222222,0.0,0.0219780219780219,0.4285714285714286,0.5333333333333333,0.1866666666666666,59.3476333000776,10.346113697668404,58.776974097476256,30.034133318553007,33.3841374653332,True,False,Nigeria
286119,Jamie Vardy,7801,Cremonese,ITA-Serie A,0.0,7.9,3.0,0.0,1.1,0.7,0.04,0.21,0.9,1.0,0.27,0.2,0.5,0.2,0.3,6.51,0.0,13.0,1.1,0.5,0.2,1667,21,Attacker,0.4374999999999999,0.2857142857142857,0.0,0.2222222222222222,0.4545454545454545,0.1909090909090909,59.07258064516128,14.41532258064516,40.66532258064516,30.50403225806452,33.135946490007434,True,False,England
557805,Mathias Honsak,94937,1. FC Heidenheim 1846,GER-Bundesliga,0.7,14.8,2.0,0.0,2.2,1.6,0.15,0.14,1.0,0.0,0.0,1.5,0.4,0.1,0.3,6.48,0.0,8.0,2.2,1.6,1.3,937,19,Attacker,0.7560975609756099,0.4838709677419354,0.0472972972972972,1.3,0.1818181818181818,0.0636363636363636,21.40505487196541,47.42279588367882,27.48794479547722,51.27926042936851,33.10744074664361,True,False,Austria
1017401,Roberto Piccoli,8535,Fiorentina,ITA-Serie A,0.0,7.4,0.0,0.0,0.3,0.2,0.02,0.38,1.6,0.0,0.17,0.3,1.1,0.0,0.4,6.39,0.0,8.0,3.0,0.6,0.5,1037,21,Attacker,0.36,0.3333333333333333,0.0,0.3125,0.3666666666666667,0.1266666666666666,49.03017958097772,12.151161179470128,64.31391567823228,27.087120792225548,32.879279907567145,True,False,Italy
620026,Hee-Chan Hwang,8602,Wolverhampton Wanderers,ENG-Premier League,0.9,18.3,1.0,0.0,1.1,0.9,0.07,0.16,1.7,1.0,0.16,0.6,0.5,0.0,0.2,6.37,0.0,10.0,1.2,0.6,0.6,1155,20,Attacker,0.4137931034482758,0.5,0.0491803278688524,0.3529411764705882,0.4166666666666667,0.1333333333333333,38.82056451612903,34.627016129032256,30.020161290322584,26.21975806451613,32.70779842510109,True,False,South Korea
312765,Jack Grealish,8668,Everton,ENG-Premier League,1.0,26.6,5.0,0.0,0.6,3.6,0.2,0.12,0.7,6.0,0.11,0.7,0.4,0.3,0.9,7.21,0.0,38.0,1.4,1.2,1.3,1631,20,Attacker,0.7307692307692308,0.3684210526315789,0.037593984962406,1.8571428571428568,0.2857142857142857,0.0857142857142857,15.705645161290324,83.41733870967742,14.35483870967742,82.60080645161291,32.492060536724715,True,False,England
892679,Chris Führich,10269,VfB Stuttgart,GER-Bundesliga,0.7,34.3,9.0,0.0,0.7,6.0,0.27,0.13,0.4,3.0,0.09,0.3,0.5,0.1,0.4,6.82,0.0,33.0,1.6,0.7,1.8,1986,33,Attacker,0.7142857142857143,0.3,0.0204081632653061,4.5,0.3125,0.08125,18.32474226804124,85.26632302405497,19.261168384879724,44.054982817869416,32.47696300110064,False,False,Germany
1022649,Dan Ndoye,10203,Nottingham Forest,ENG-Premier League,0.5,17.4,2.0,0.0,0.8,1.5,0.13,0.08,1.2,1.0,0.08,0.8,0.3,0.2,0.2,6.59,0.0,13.0,1.2,1.8,1.0,1088,19,Attacker,0.6842105263157895,0.3076923076923077,0.028735632183908,0.8333333333333334,0.25,0.0666666666666666,23.292618150242024,54.38929534789196,21.289167867568267,47.56025292835236,32.47374326929612,True,False,Switzerland
1110045,Gaetano Oristanio,7881,Venezia,ITA-Serie A,0.8,11.3,2.0,0.0,0.2,2.2,0.08,0.17,1.9,3.0,0.12,0.2,0.5,0.0,0.6,6.48,0.0,33.0,1.7,0.7,2.1,2333,37,Attacker,0.3214285714285714,0.2222222222222222,0.0707964601769911,1.105263157894737,0.2941176470588235,0.1,23.479381443298973,53.43642611683848,25.945017182130584,37.5,32.47020949862909,False,False,Italy
604785,Alex Iwobi,9879,Fulham,ENG-Premier League,2.6,43.8,2.0,0.0,0.6,3.1,0.17,0.05,0.2,2.0,0.11,0.5,0.4,0.1,0.3,6.86,0.0,28.0,1.1,1.1,0.6,1697,20,Attacker,0.888888888888889,0.3125,0.0593607305936073,3.0,0.3636363636363636,0.0454545454545454,20.7777916343347,75.7736577615194,14.552063703211028,55.07503325573661,31.92136686540193,True,False,Nigeria
1286471,Roger Brugué,8581,Levante,ESP-La Liga,0.3,16.8,2.0,0.0,1.6,0.7,0.07,0.22,1.1,1.0,0.0,0.4,0.5,0.1,0.2,6.26,0.0,6.0,1.8,1.0,0.9,900,15,Attacker,0.5599999999999999,0.2857142857142857,0.0178571428571428,0.8181818181818181,0.2777777777777778,0.1222222222222222,26.7741935483871,33.82056451612903,32.41935483870968,37.69153225806451,31.88305902917233,True,False,Spain
501543,Franck Honorat,9788,Borussia Mönchengladbach,GER-Bundesliga,0.4,20.0,5.0,0.0,1.1,4.4,0.33,0.04,0.7,5.0,0.0,0.4,0.2,0.2,0.5,6.92,0.0,30.0,0.9,0.9,1.0,1200,16,Attacker,0.65,0.3076923076923077,0.02,1.4285714285714286,0.2222222222222222,0.0444444444444444,18.631480249787533,74.86582234046483,16.52509884343938,55.13413147101208,31.80279076379457,True,False,France
1156568,Amin Sarr,9876,Verona,ITA-Serie A,0.6,15.0,2.0,0.0,0.7,1.0,0.05,0.16,2.2,1.0,0.19,0.1,0.3,0.1,0.4,6.43,0.0,22.0,1.1,1.0,0.7,1918,32,Attacker,0.3333333333333333,0.0909090909090909,0.04,0.3181818181818181,0.2727272727272727,0.1454545454545454,33.230240549828174,33.118556701030926,31.92439862542956,26.958762886597945,31.5245262762816,False,False,Sweden
613334,M'Bala Nzola,7943,Sassuolo,ITA-Serie A,0.5,12.7,0.0,0.0,0.6,0.5,0.04,0.46,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.49,0.0,0.0,2.4,0.4,1.2,1091,18,Attacker,0.2,0.0,0.0393700787401574,0.7499999999999999,0.0,0.1916666666666666,47.096774193548384,26.764112903225804,50.80645161290323,10.504032258064518,30.869989896113267,True,False,Angola
1119643,Jan Thielmann,8722,1. FC Köln,GER-Bundesliga,1.4,16.5,1.0,0.0,2.6,0.8,0.06,0.13,0.6,1.0,0.21,0.8,0.7,0.2,0.2,6.74,0.0,7.0,1.5,1.1,0.4,1280,19,Attacker,0.76,0.4210526315789473,0.0848484848484848,0.6666666666666667,0.4666666666666666,0.0866666666666666,34.04233870967742,23.891129032258064,23.79032258064516,50.02016129032258,30.76763290505831,True,False,Germany
1580704,Christantus Uche,8305,Getafe,ESP-La Liga,0.3,13.7,7.0,0.0,0.7,3.1,0.11,0.13,2.0,6.0,0.14,0.4,0.5,0.1,0.9,6.66,0.0,29.0,1.8,1.3,1.2,2501,33,Attacker,0.4594594594594595,0.2352941176470588,0.0218978102189781,0.6,0.2777777777777778,0.0722222222222222,16.786941580756015,50.6872852233677,20.13745704467354,66.8298969072165,30.52892743050748,False,False,Nigeria
1072864,Tolu Arokodare,8602,Wolverhampton Wanderers,ENG-Premier League,0.1,11.0,0.0,0.0,2.0,0.3,0.03,0.24,1.1,0.0,0.16,0.2,0.7,0.1,0.3,6.54,0.0,9.0,2.6,0.5,1.4,1092,23,Attacker,0.3888888888888888,0.2857142857142857,0.009090909090909,1.2727272727272725,0.2692307692307692,0.0923076923076923,26.512096774193548,28.830645161290324,39.97983870967742,27.27822580645161,30.17312532310476,True,False,Nigeria
1047670,Andrej Ilic,8149,1. FC Union Berlin,GER-Bundesliga,0.1,9.6,5.0,0.0,1.0,1.4,0.09,0.48,1.5,7.0,0.06,0.0,0.8,0.3,0.4,6.56,0.0,22.0,2.8,0.1,0.2,1408,21,Attacker,0.0625,0.0,0.0104166666666666,0.1333333333333333,0.2857142857142857,0.1714285714285714,35.48338598824964,22.16991371983889,46.25009237704615,19.80563869489709,29.997456964473933,True,False,Serbia
844437,Amine Gouiri,9851,Rennes,FRA-Ligue 1,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,2088,33,Attacker,1.0,0.0,0.0,0.0,0.0,0.0,30.380870561282933,24.083619702176406,30.12600229095074,35.50687285223368,29.51266075536016,False,False,Algeria
1292833,Tyler Dibling,8466,Southampton,ENG-Premier League,0.7,23.7,3.0,0.0,0.8,1.5,0.07,0.12,1.4,0.0,0.1,0.4,0.4,0.2,0.2,6.47,0.0,20.0,1.3,1.6,2.2,1874,33,Attacker,0.5882352941176471,0.2,0.0295358649789029,1.5714285714285716,0.3076923076923077,0.0923076923076923,19.61340206185567,58.67697594501718,18.38487972508591,41.3745704467354,29.46759606673869,False,False,England
384413,Rubén Garcia,8371,Osasuna,ESP-La Liga,1.6,26.9,7.0,0.0,1.1,3.6,0.24,0.09,1.5,5.0,0.13,0.7,0.3,0.0,0.7,6.93,0.0,26.0,1.3,2.4,0.5,1357,22,Attacker,0.6739130434782609,0.2258064516129032,0.0594795539033457,0.3333333333333333,0.2307692307692307,0.0692307692307692,17.38328160218749,68.50554724162141,12.634454790673614,64.96284133318552,29.43696919994232,True,False,Spain
887703,Wilson Isidor,8472,Sunderland,ENG-Premier League,0.0,5.2,0.0,0.0,1.2,0.1,0.01,0.32,1.2,0.0,0.36,0.0,1.2,0.1,0.3,6.31,0.0,0.0,3.2,0.7,0.5,1011,23,Attacker,0.3684210526315789,0.0,0.0,0.4166666666666667,0.3749999999999999,0.0999999999999999,49.96975806451613,7.157258064516129,61.75403225806451,25.28225806451613,28.28318701867732,True,False,Haiti
1296413,Henrik Meister,6479,Pisa,ITA-Serie A,0.1,5.3,1.0,0.0,0.4,0.1,0.01,0.25,1.5,0.0,0.15,0.0,0.5,0.0,0.4,6.17,0.0,2.0,1.2,0.2,0.7,1231,20,Attacker,0.1176470588235294,0.0,0.0188679245283018,0.4666666666666666,0.4166666666666667,0.2083333333333333,52.590725806451616,11.54233870967742,43.00403225806451,19.00201612903226,27.924373241354115,True,False,Denmark
1082102,Igor Jesus,10203,Nottingham Forest,ENG-Premier League,0.4,11.4,3.0,0.0,1.2,0.9,0.05,0.27,1.8,1.0,0.13,0.1,0.6,0.1,0.5,6.33,0.0,6.0,2.9,1.1,0.4,1438,25,Attacker,0.4000000000000001,0.0833333333333333,0.0350877192982456,0.2222222222222222,0.2068965517241379,0.093103448275862,25.846774193548384,14.768145161290324,41.3508064516129,38.2258064516129,27.33038313860001,True,False,Brazil
821100,Jørgen Strand Larsen,9826,Crystal Palace,ENG-Premier League,0.2,11.4,0.0,0.0,1.4,0.5,0.03,0.21,2.0,0.0,0.17,0.2,0.6,0.0,0.0,6.18,0.0,0.0,1.5,0.0,0.0,1585,24,Attacker,0.0909090909090909,1.0,0.0175438596491228,0.0,0.3999999999999999,0.1399999999999999,56.12337416398773,11.86906477478476,47.76281269630122,10.933747182500094,26.35563813100044,True,False,Norway
1368654,Chemsdine Talbi,8472,Sunderland,ENG-Premier League,0.9,19.6,0.0,0.0,1.0,0.6,0.05,0.11,0.2,1.0,0.25,0.2,0.5,0.0,0.2,6.59,0.0,10.0,1.4,0.6,1.1,1084,20,Attacker,0.8,0.25,0.0459183673469387,5.5,0.3571428571428571,0.0785714285714285,24.41532258064516,41.02822580645161,14.576612903225808,33.891129032258064,26.0916045028563,True,False,Morocco
1030646,Gennaro Borrelli,8529,Cagliari,ITA-Serie A,0.6,11.6,1.0,0.0,1.4,0.3,0.03,0.19,3.5,1.0,0.26,0.3,0.5,0.2,0.2,6.45,0.0,10.0,1.9,1.3,0.5,1033,22,Attacker,0.3137254901960785,0.1874999999999999,0.0517241379310344,0.1428571428571428,0.2631578947368421,0.1,30.201612903225804,17.792338709677416,28.04435483870968,29.455645161290324,25.84415706297343,True,False,Italy
1178314,Nikola Stulic,9888,Lecce,ITA-Serie A,0.2,11.7,2.0,0.0,0.7,0.8,0.06,0.16,1.9,0.0,0.14,0.1,0.3,0.3,0.8,6.33,0.0,17.0,1.7,0.8,0.3,1306,23,Attacker,0.3214285714285714,0.1111111111111111,0.017094017094017,0.1578947368421052,0.1764705882352941,0.0941176470588235,18.28629032258064,26.562500000000004,19.798387096774192,48.04435483870967,24.84224531084129,True,False,Serbia
940446,Brian Brobbey,8472,Sunderland,ENG-Premier League,0.1,8.4,1.0,0.0,0.6,0.3,0.02,0.21,1.1,1.0,0.4,0.0,0.8,0.3,0.2,6.55,0.0,6.0,1.6,0.6,0.1,1131,21,Attacker,0.3529411764705882,0.0,0.0119047619047619,0.0909090909090909,0.5,0.1312499999999999,59.5866935483871,5.594758064516129,41.471774193548384,21.038306451612907,24.46416645790477,True,False,Netherlands
1181101,Tyrhys Dolan,8558,Espanyol,ESP-La Liga,0.2,18.6,4.0,0.0,0.5,2.6,0.15,0.1,1.4,3.0,0.06,0.5,0.4,0.0,0.7,6.82,0.0,20.0,1.4,2.4,1.3,1517,23,Attacker,0.6744186046511628,0.1724137931034483,0.010752688172043,0.9285714285714288,0.2857142857142857,0.0714285714285714,10.735887096774196,65.12096774193549,10.403225806451612,70.04032258064515,24.32446101887042,True,False,England
655575,Jacob Bruun Larsen,8191,Burnley,ENG-Premier League,0.3,20.6,2.0,0.0,1.2,1.1,0.11,0.12,0.1,1.0,0.0,0.6,0.4,0.1,0.4,6.34,0.0,10.0,1.5,1.2,0.9,913,21,Attacker,0.9473684210526316,0.3333333333333333,0.0145631067961165,9.0,0.2666666666666666,0.08,10.97782258064516,47.78225806451613,13.891129032258064,60.453629032258064,23.655949878625577,True,False,Denmark
415539,Matteo Politano,9875,Napoli,ITA-Serie A,0.6,29.2,6.0,0.0,0.6,3.0,0.19,0.09,0.9,3.0,0.0,0.2,0.4,0.1,0.5,6.92,0.0,24.0,2.2,0.7,1.6,1400,22,Attacker,0.5,0.2222222222222222,0.0205479452054794,1.777777777777778,0.1818181818181818,0.0409090909090909,6.955344935890331,78.59773953368067,17.276216605697815,47.86962365591398,23.54627861532268,True,False,Italy
1039403,Santiago Pierotti,9888,Lecce,ITA-Serie A,0.3,17.0,1.0,0.0,0.8,0.8,0.05,0.1,2.4,0.0,0.0,0.6,0.2,0.2,0.8,6.37,0.0,12.0,1.3,3.0,1.2,1552,24,Attacker,0.6,0.1666666666666666,0.0176470588235294,0.5,0.1538461538461538,0.0769230769230769,12.048322432841887,40.60052008276983,12.549190777075712,69.98789860695415,23.44603423789665,True,False,Argentina
1076756,Brennan Johnson,8586,Tottenham Hotspur,ENG-Premier League,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1057,23,Attacker,0.0,0.0,0.0,0.0,0.0,0.0,29.383498688245947,14.499847577873853,21.91183534715294,33.12573901636921,23.440923370822365,True,False,Wales
