player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,chance_quality,shot_accuracy,xg_per_shot,goal_involvement_balance,creative_output,goal_threat,half_space_craft,counter_press,composite_score,has_primary_season,is_manual_add,nationality
1737700,Lennart Karl,9823,Bayern München,GER-Bundesliga,2.1,49.0,4.0,0.0,0.2,3.0,0.3,0.47,0.4,2.0,0.4,1.1,1.4,0.2,1.1,7.03,0.0,15.0,3.1,2.0,1.5,905,20,Midfielder,0.8857142857142858,0.3548387096774194,0.0428571428571428,3.75,0.2,0.4516129032258064,0.1516129032258064,0.1831168831168831,80.17647058823529,87.49264705882354,93.6029411764706,87.72426470588235,86.72679365373351,True,False,Germany
1029063,Michael Olise,9823,Bayern München,GER-Bundesliga,0.9,50.3,21.0,0.0,0.3,12.4,0.69,0.44,1.3,16.0,0.56,0.6,2.0,0.0,0.9,8.18,0.0,55.0,3.7,1.1,2.3,1613,21,Attacker,0.5666666666666668,0.3529411764705882,0.0178926441351888,1.769230769230769,0.2254545454545454,0.5405405405405405,0.1189189189189189,0.2686725663716814,98.20335985853228,83.28590003640714,94.47368934311125,60.308856035783016,84.66125690819037,True,False,France
1156141,Jamal Musiala,9823,Bayern München,GER-Bundesliga,0.6,38.5,9.0,0.0,0.2,5.9,0.3,0.47,1.0,2.0,0.6,0.4,1.6,0.0,0.7,7.77,0.0,41.0,3.4,1.8,3.6,1804,25,Midfielder,0.6875,0.1818181818181818,0.0155844155844155,3.6,0.1439024390243902,0.4705882352941177,0.138235294117647,0.1831168831168831,89.4031830238727,87.91114058355437,93.6339522546419,61.60477453580901,83.59842326307468,False,False,Germany
1297165,Bradley Barcola,9847,Paris Saint-Germain,FRA-Ligue 1,0.9,32.5,6.0,0.0,0.3,3.1,0.25,0.6,1.1,1.0,0.58,0.6,1.8,0.1,1.2,7.42,0.0,26.0,3.7,1.7,2.2,1084,19,Attacker,0.676470588235294,0.2608695652173913,0.0276923076923076,2.0,0.1192307692307692,0.4864864864864864,0.1621621621621621,0.1764705882352941,83.48840172673845,93.28873459198002,83.41040593956414,67.85953346855983,82.33270369685488,True,False,France
1735453,Yan Diomande,178475,RB Leipzig,GER-Bundesliga,1.1,34.6,5.0,0.0,0.5,4.5,0.28,0.28,0.6,4.0,0.5,0.7,1.2,0.1,0.6,7.59,0.0,33.0,2.1,1.2,4.6,1449,21,Attacker,0.76,0.3684210526315789,0.0317919075144508,7.666666666666666,0.1363636363636363,0.5714285714285714,0.1333333333333333,0.14,86.44852941176472,83.44117647058825,90.84558823529412,63.74264705882353,81.62709990272212,True,False,Ivory Coast
1467236,Lamine Yamal,8634,Barcelona,ESP-La Liga,1.2,44.4,21.0,0.0,0.2,8.3,0.44,0.48,1.0,8.0,0.53,0.4,1.5,0.0,0.8,8.41,0.0,58.0,4.6,1.7,5.5,1688,20,Attacker,0.6774193548387097,0.1904761904761904,0.027027027027027,5.5,0.143103448275862,0.3260869565217391,0.1043478260869565,0.2295652173913043,96.57013574660634,67.20121443802985,94.5199784157695,63.21478909866335,80.60124962535416,True,False,Spain
696263,Romain Del Castillo,8521,Brest,FRA-Ligue 1,0.9,25.8,7.0,0.0,0.7,4.0,0.22,0.39,1.2,2.0,0.38,0.9,0.5,0.1,0.9,7.35,0.0,43.0,1.2,2.4,1.1,1641,20,Attacker,0.7333333333333333,0.2727272727272727,0.0348837209302325,0.9166666666666669,0.0930232558139534,0.4166666666666667,0.325,0.140655737704918,79.21450304259635,89.14421126540803,73.77288448535913,77.82440708378842,79.86602183153198,True,False,France
385437,Serge Gnabry,9823,Bayern München,GER-Bundesliga,1.0,42.9,7.0,0.0,0.3,3.5,0.32,0.43,0.6,5.0,0.54,0.4,1.3,0.1,0.7,7.35,0.0,18.0,3.2,1.3,1.3,1002,17,Midfielder,0.7391304347826086,0.2352941176470588,0.0233100233100233,2.166666666666667,0.1944444444444444,0.40625,0.134375,0.1834666666666666,87.16303895563529,83.47602330056691,85.04557393249077,58.23597675144328,79.05718546683313,True,False,Germany
860914,Luis Diaz,9823,Bayern München,GER-Bundesliga,1.6,40.4,11.0,0.0,0.1,5.5,0.28,0.59,1.1,10.0,0.67,0.5,1.5,0.1,1.0,8.06,0.0,46.0,3.2,0.7,2.5,1750,21,Attacker,0.5217391304347826,0.4166666666666667,0.0396039603960396,2.2727272727272725,0.1195652173913043,0.46875,0.1843749999999999,0.1898850574712643,82.15714880116502,91.41303895563529,86.96361236802413,54.14046653144016,78.73801031143991,True,False,Colombia
614449,Nadiem Amiri,9905,1. FSV Mainz 05,GER-Bundesliga,2.9,40.0,11.0,0.0,0.5,5.0,0.29,0.4,1.0,2.0,0.52,0.9,0.8,0.2,0.7,7.59,0.0,43.0,2.1,1.5,1.0,1561,19,Midfielder,0.7058823529411765,0.375,0.0725,1.0,0.1162790697674418,0.3809523809523809,0.1904761904761904,0.1681159420289855,90.45675352369064,77.67305091797994,78.82200161231601,64.73613928329952,78.68484868938073,True,False,Germany
999690,Ilan Kebbal,6379,Paris FC,FRA-Ligue 1,3.3,51.0,6.0,0.0,0.3,4.6,0.23,0.28,0.5,4.0,0.4,0.3,0.8,0.0,0.9,7.62,0.0,45.0,2.1,1.3,1.3,1812,21,Midfielder,0.7619047619047619,0.1874999999999999,0.0647058823529411,2.6,0.1022222222222222,0.3809523809523809,0.1333333333333333,0.1262745098039216,80.80147058823529,75.86764705882352,90.20220588235291,65.3345588235294,78.35610065180549,True,False,Algeria
961995,Bukayo Saka,9825,Arsenal,ENG-Premier League,0.5,24.6,9.0,0.0,0.5,5.2,0.29,0.34,1.2,3.0,0.27,0.5,1.2,0.0,1.0,7.52,0.0,44.0,2.8,1.6,2.4,1642,23,Attacker,0.6363636363636365,0.238095238095238,0.0203252032520325,2.0,0.1181818181818181,0.4285714285714286,0.1214285714285714,0.1565079365079365,90.27724033910648,73.41150465491238,82.21251365267592,63.52590757788527,78.06190963332844,True,False,England
254308,Florian Thauvin,8588,Lens,FRA-Ligue 1,1.5,31.6,10.0,0.0,0.3,5.6,0.29,0.42,0.8,3.0,0.31,0.4,0.9,0.1,0.9,7.34,0.0,44.0,2.3,0.9,2.0,1749,22,Midfielder,0.6190476190476191,0.3076923076923077,0.0474683544303797,2.5,0.1272727272727272,0.391304347826087,0.1826086956521739,0.1715492957746479,87.83296926197534,84.5658709106985,84.28037395329484,53.24511104176418,77.90827916189322,True,False,France
516846,Julian Brandt,9789,Borussia Dortmund,GER-Bundesliga,1.0,32.3,4.0,0.0,0.7,2.9,0.24,0.38,0.3,2.0,0.5,0.3,1.2,0.0,0.8,7.42,0.0,20.0,2.1,0.9,1.1,1080,17,Midfielder,0.7999999999999999,0.25,0.0309597523219814,3.666666666666667,0.145,0.5714285714285714,0.1809523809523809,0.1470967741935483,81.4342331096895,80.04957871742862,79.17274535809018,67.98208898944193,77.66130663938581,True,False,Germany
493165,James Maddison,8586,Tottenham Hotspur,ENG-Premier League,2.0,49.3,6.0,0.0,0.8,5.9,0.29,0.29,1.6,7.0,0.45,0.6,0.8,0.2,0.7,7.29,0.0,41.0,1.9,1.5,1.6,1816,31,Midfielder,0.5675675675675675,0.2857142857142857,0.0405679513184584,1.0,0.1439024390243902,0.4210526315789474,0.1526315789473684,0.145,85.815649867374,80.9946949602122,84.5159151193634,55.67307692307693,77.2765565584824,False,False,England
1104053,Rayan Cherki,8456,Manchester City,ENG-Premier League,1.3,52.3,14.0,0.0,0.4,5.5,0.46,0.17,0.7,7.0,0.25,0.6,0.6,0.1,1.3,7.27,0.0,34.0,2.3,1.8,2.3,1076,21,Attacker,0.7741935483870969,0.25,0.0248565965583174,3.2857142857142856,0.1617647058823529,0.2608695652173913,0.0739130434782608,0.1241269841269841,96.11871326780047,53.91084152493889,93.97374135330524,67.15263041556146,76.98846264717166,True,False,France
1305618,Maghnes Akliouche,9829,Monaco,FRA-Ligue 1,1.7,34.9,7.0,0.0,0.6,3.5,0.19,0.26,0.9,2.0,0.22,0.7,0.6,0.1,1.2,7.15,0.0,26.0,1.8,1.7,0.8,1657,21,Attacker,0.7272727272727273,0.2916666666666667,0.0487106017191977,0.888888888888889,0.1346153846153846,0.3333333333333333,0.1444444444444444,0.1097777777777777,86.63556457065584,69.18639153274042,75.97324075518802,73.72416393613146,76.73635519372003,True,False,France
173461,Andrej Kramaric,8226,TSG 1899 Hoffenheim,GER-Bundesliga,1.0,34.3,5.0,0.0,0.5,3.1,0.21,0.48,0.2,4.0,0.6,0.4,1.4,0.1,1.1,7.24,0.0,24.0,2.8,0.3,0.8,1347,22,Midfielder,0.7777777777777778,0.5714285714285715,0.0291545189504373,4.0,0.1291666666666666,0.5,0.1714285714285714,0.1460869565217391,78.44336089873616,88.81021480210121,75.82208612888127,62.684038071462005,76.71193071512326,True,False,Croatia
696679,Raphinha,8634,Barcelona,ESP-La Liga,1.6,34.6,9.0,0.0,0.6,4.5,0.43,0.62,0.7,3.0,0.77,0.2,1.1,0.0,0.5,7.81,0.0,31.0,4.2,0.9,1.3,936,15,Attacker,0.6111111111111112,0.1818181818181818,0.0462427745664739,1.8571428571428568,0.1451612903225806,0.2619047619047619,0.1476190476190476,0.2539047619047619,91.26936079471577,82.69259374837468,85.41624408384043,46.7326611015759,76.60786804063734,True,False,Brazil
1404415,Fermin Lopez,8634,Barcelona,ESP-La Liga,2.0,39.4,10.0,0.0,0.3,3.0,0.25,0.34,1.3,5.0,0.34,0.4,1.3,0.0,0.7,7.31,0.0,22.0,3.5,2.0,1.8,1070,18,Midfielder,0.6486486486486486,0.1666666666666666,0.0507614213197969,1.3846153846153846,0.1363636363636363,0.3714285714285714,0.0971428571428571,0.1440677966101695,86.12356321839081,72.98697144640349,85.80059941748584,58.48951344463514,76.40752196069583,True,False,Spain
950473,Mason Greenwood,8592,Marseille,FRA-Ligue 1,3.3,40.0,9.0,0.0,0.1,4.1,0.22,0.57,0.7,4.0,0.76,0.2,1.6,0.0,0.5,7.71,0.0,40.0,3.9,0.4,1.9,1651,21,Attacker,0.4615384615384615,0.3333333333333333,0.0824999999999999,2.7142857142857144,0.1025,0.4102564102564103,0.1461538461538461,0.1587341772151898,85.63053258438656,88.11866125760649,89.27777344359494,42.47300670931503,75.74675024223819,True,False,England
1152455,Florian Wirtz,8650,Liverpool,ENG-Premier League,1.4,45.5,4.0,0.0,0.5,4.1,0.2,0.28,0.9,2.0,0.19,0.4,0.7,0.0,0.6,7.19,0.0,44.0,2.0,1.4,1.6,1861,25,Midfielder,0.6666666666666666,0.2222222222222222,0.0307692307692307,1.777777777777778,0.0931818181818181,0.35,0.14,0.1166666666666666,80.56549383679202,73.74264055754928,91.79006085192698,54.87248400686534,75.39529273593016,True,False,Germany
701154,Kylian Mbappé,8633,Real Madrid,ESP-La Liga,1.0,30.3,8.0,0.0,0.0,5.4,0.25,0.95,0.4,4.0,1.07,0.1,2.3,0.0,0.9,8.38,0.0,53.0,5.1,0.1,2.9,1936,22,Attacker,0.3333333333333333,0.5,0.033003300330033,7.249999999999999,0.1018867924528302,0.4509803921568627,0.1862745098039215,0.1979166666666666,84.81749622926094,94.29328548395485,87.74009205804339,39.523242055442864,75.39383943943001,True,False,France
784246,Daniel Raba,7854,Leganés,ESP-La Liga,1.0,19.0,12.0,0.0,0.8,4.6,0.22,0.36,1.9,6.0,0.38,0.7,0.8,0.1,0.8,7.3,0.0,47.0,2.1,1.8,2.2,1890,29,Attacker,0.5681818181818181,0.2799999999999999,0.0526315789473684,1.1578947368421053,0.0978723404255319,0.3809523809523809,0.1714285714285714,0.136551724137931,78.40185676392572,82.29442970822281,72.76193633952255,62.53978779840849,74.4471123567121,False,False,Spain
184138,Antoine Griezmann,9906,Atlético de Madrid,ESP-La Liga,2.2,38.1,13.0,0.0,0.8,6.5,0.24,0.27,0.4,7.0,0.29,0.2,0.7,0.0,0.7,7.18,0.0,48.0,1.8,1.1,0.5,2482,38,Attacker,0.7647058823529411,0.1538461538461538,0.0577427821522309,1.25,0.1354166666666666,0.3888888888888888,0.15,0.1270588235294117,89.47612732095492,75.07294429708223,68.98209549071618,59.47612732095491,73.94956916160183,False,False,France
575735,Nicolas Pépé,10205,Villarreal,ESP-La Liga,0.4,27.3,8.0,0.0,1.2,3.9,0.24,0.35,1.0,4.0,0.19,0.7,0.8,0.0,0.8,7.18,0.0,34.0,2.4,1.6,2.3,1433,23,Attacker,0.6969696969696969,0.3043478260869565,0.0146520146520146,2.3,0.1147058823529411,0.3333333333333333,0.1458333333333333,0.1423728813559322,83.86898632131899,70.06646902792947,81.34771415197379,56.49824465595257,73.52775493907589,True,False,Ivory Coast
688295,Christian Pulisic,8564,Milan,ITA-Serie A,0.4,31.7,5.0,0.0,0.8,2.1,0.21,0.59,0.8,2.0,0.8,0.3,1.8,0.1,0.7,7.26,0.0,23.0,3.1,1.0,1.3,900,18,Attacker,0.6190476190476191,0.2307692307692307,0.0126182965299684,1.625,0.0913043478260869,0.5806451612903226,0.1903225806451612,0.1548749999999999,71.7265043948614,93.93545534924844,80.52416523638632,49.78303947573725,73.41911168814758,True,False,USA
1083323,Pedri,8634,Barcelona,ESP-La Liga,3.5,82.1,5.0,0.0,0.9,3.3,0.24,0.11,0.6,5.0,0.15,1.0,0.7,0.1,0.8,7.9,0.0,38.0,1.3,2.1,1.8,1218,16,Midfielder,0.8378378378378378,0.3225806451612903,0.0426309378806333,3.0,0.0868421052631578,0.5384615384615384,0.0846153846153846,0.0754285714285714,79.00946585530765,50.3341004836948,86.60038617569042,83.16921516617258,72.9695710861356,True,False,Spain
953812,Sofiane Diop,9831,Nice,FRA-Ligue 1,2.2,29.9,4.0,0.0,0.3,2.9,0.18,0.35,1.1,2.0,0.45,0.8,0.8,0.1,0.7,7.09,0.0,21.0,2.7,0.6,1.3,1414,21,Attacker,0.5599999999999999,0.5714285714285715,0.0735785953177257,1.1818181818181817,0.1380952380952381,0.2962962962962963,0.1296296296296296,0.1188679245283018,74.52345659749311,79.99088521350184,73.940779892859,61.547979403963176,72.86379541926195,True,False,Morocco
1087966,Evann Guessand,9831,Nice,FRA-Ligue 1,0.1,14.5,12.0,0.0,0.5,5.3,0.19,0.32,1.6,8.0,0.42,0.5,0.9,0.1,0.8,7.31,0.0,32.0,2.2,1.5,1.7,2572,33,Attacker,0.5555555555555556,0.25,0.0068965517241379,1.0625,0.165625,0.409090909090909,0.1454545454545454,0.1192156862745098,85.83554376657825,80.39787798408489,65.84880636604774,56.70755968169762,72.74053045758117,False,False,Ivory Coast
288406,Alejandro Grimaldo,8178,Bayer 04 Leverkusen,GER-Bundesliga,2.1,60.0,8.0,0.0,1.9,3.7,0.23,0.25,0.5,5.0,0.31,0.7,0.8,0.2,0.4,7.65,0.0,33.0,1.9,1.6,1.0,1444,17,Midfielder,0.8214285714285714,0.3043478260869565,0.035,2.0,0.1121212121212121,0.4210526315789474,0.131578947368421,0.1197916666666666,84.93000728142717,60.75315961928538,81.39988687782805,59.29439070057731,71.92323916360539,True,False,Spain
422685,Bruno Fernandes,10260,Manchester United,ENG-Premier League,4.2,49.1,18.0,0.0,1.6,6.7,0.3,0.37,0.7,12.0,0.27,0.5,0.7,0.2,0.5,7.98,0.0,78.0,2.6,1.7,0.5,1987,23,Midfielder,0.7586206896551724,0.2272727272727272,0.0855397148676171,0.7142857142857143,0.0858974358974359,0.2692307692307692,0.1423076923076923,0.1656716417910448,80.10989753991782,67.92982524574818,71.46174650231445,65.6091368908306,71.78475932095351,True,False,Portugal
749488,Romano Schmid,8697,SV Werder Bremen,GER-Bundesliga,2.1,32.6,11.0,0.0,0.3,6.4,0.3,0.21,0.7,5.0,0.09,0.4,0.6,0.1,1.2,7.16,0.0,60.0,1.7,1.4,1.1,1931,22,Midfielder,0.72,0.2222222222222222,0.0644171779141104,1.5714285714285716,0.1066666666666666,0.3529411764705882,0.1235294117647058,0.1235294117647058,86.91912414833307,56.11988349716545,78.6736750403079,65.28753185624383,71.76905076411266,True,False,Austria
965764,Iliman Ndiaye,8668,Everton,ENG-Premier League,0.2,25.0,5.0,0.0,0.5,3.7,0.19,0.24,1.1,2.0,0.26,0.5,0.7,0.1,0.8,7.27,0.0,20.0,1.4,2.5,1.9,1708,20,Attacker,0.7317073170731708,0.1666666666666666,0.008,1.727272727272727,0.185,0.5,0.1714285714285714,0.1060465116279069,63.94848390284496,80.58445155250429,74.11511156186613,70.86303765538045,71.75836487961996,True,False,Senegal
966146,Zuriko Davitashvili,9853,St Etienne,FRA-Ligue 1,0.4,23.3,9.0,0.0,0.5,5.6,0.18,0.27,0.7,8.0,0.29,0.5,0.9,0.0,0.8,7.15,0.0,53.0,2.3,0.8,1.6,2761,33,Attacker,0.65,0.3846153846153846,0.0171673819742489,2.285714285714286,0.1056603773584905,0.391304347826087,0.1173913043478261,0.108,77.63262599469496,70.64323607427055,75.97811671087533,60.533819628647215,71.75508383546843,False,False,Georgia
1253890,Arda Güler,8633,Real Madrid,ESP-La Liga,2.9,52.4,11.0,0.0,0.5,5.5,0.33,0.25,1.2,7.0,0.18,0.5,0.9,0.1,0.4,7.49,0.0,55.0,2.3,1.7,1.1,1532,24,Midfielder,0.6470588235294118,0.2272727272727272,0.0553435114503816,0.9166666666666669,0.1,0.391304347826087,0.108695652173913,0.1422413793103448,85.15557549279659,63.27522494408905,83.72123186144485,52.66905263431632,71.51421152830385,True,False,Turkiye
604126,Giovani Lo Celso,8603,Real Betis,ESP-La Liga,2.5,49.0,6.0,0.0,0.3,2.0,0.17,0.2,0.6,2.0,0.16,0.4,0.8,0.0,0.9,7.11,0.0,25.0,2.2,1.1,1.1,1098,17,Midfielder,0.7142857142857143,0.2666666666666666,0.0510204081632653,1.8333333333333333,0.08,0.3636363636363636,0.0909090909090909,0.0918918918918919,70.97226556405055,65.76412076767046,84.47648489103864,65.04921464607064,71.47533924439438,True,False,Argentina
959594,Karim Adeyemi,9789,Borussia Dortmund,GER-Bundesliga,0.3,16.9,4.0,0.0,0.1,2.3,0.22,0.33,1.6,2.0,0.49,0.4,1.1,0.0,0.8,6.98,0.0,11.0,2.2,0.4,2.2,918,20,Midfielder,0.3333333333333333,0.5,0.0177514792899408,1.375,0.209090909090909,0.5,0.15,0.1319999999999999,78.15684974254954,82.62157382847037,73.68560487855619,49.11483850834764,71.16258031727577,True,False,Germany
1202110,Nico Williams,8315,Athletic Club,ESP-La Liga,0.3,23.8,5.0,0.0,0.5,4.3,0.3,0.31,1.2,2.0,0.27,0.4,0.9,0.0,1.2,6.99,0.0,27.0,2.5,0.8,3.2,1316,19,Attacker,0.5,0.3333333333333333,0.0126050420168067,2.666666666666667,0.1592592592592592,0.36,0.124,0.1524590163934426,82.59783117491028,65.9206974567015,80.86015108961357,52.65579653612107,70.96903763370995,True,False,Spain
614834,Dani Olmo,8634,Barcelona,ESP-La Liga,1.7,47.3,7.0,0.0,1.0,4.1,0.31,0.41,1.0,6.0,0.45,0.6,1.2,0.0,0.6,7.6,0.0,36.0,3.7,1.9,0.4,1209,19,Midfielder,0.7142857142857143,0.24,0.0359408033826638,0.4,0.1138888888888888,0.3243243243243243,0.1108108108108108,0.1765277777777777,84.41063348416289,76.92175066312997,68.83331382951059,51.29398112029958,70.94052348478927,True,False,Spain
1077894,Jude Bellingham,8633,Real Madrid,ESP-La Liga,3.0,51.4,3.0,0.0,0.8,1.7,0.12,0.37,1.9,3.0,0.28,0.8,1.3,0.1,1.1,7.75,0.0,30.0,2.5,2.9,1.6,1291,18,Midfielder,0.6607142857142858,0.2162162162162162,0.0583657587548638,0.8421052631578948,0.0566666666666666,0.52,0.148,0.0906122448979591,55.14675976491393,83.31172309772717,82.76804753731732,69.67305741925416,70.91060334022147,True,False,England
923312,Bryan Mbeumo,10260,Manchester United,ENG-Premier League,0.6,23.6,3.0,0.0,0.3,3.8,0.19,0.36,0.7,2.0,0.45,0.2,1.4,0.0,0.8,7.3,0.0,32.0,2.6,0.8,0.6,1810,21,Attacker,0.5882352941176471,0.2,0.0254237288135593,0.8571428571428572,0.11875,0.5384615384615384,0.1384615384615384,0.1243636363636363,80.13604566495032,85.72441098455299,64.624713943933,52.286439642169874,70.90909986754296,True,False,Cameroon
400625,Vincenzo Grifo,8358,Sport-Club Freiburg,GER-Bundesliga,3.6,36.1,8.0,0.0,1.3,3.0,0.26,0.4,0.6,1.0,0.51,0.5,0.5,0.1,0.3,6.87,0.0,28.0,1.6,0.4,0.7,1057,22,Attacker,0.6,0.5555555555555556,0.0997229916897507,1.1666666666666667,0.1071428571428571,0.3125,0.25,0.1575757575757576,84.77748738752796,80.69519425807458,75.92977973682842,41.28528891662766,70.5436912613218,True,False,Italy
974753,Julián Álvarez,9906,Atlético de Madrid,ESP-La Liga,1.0,25.7,9.0,0.0,0.2,4.3,0.23,0.37,0.7,3.0,0.38,0.1,1.2,0.0,0.8,7.12,0.0,43.0,2.5,0.8,1.2,1677,24,Attacker,0.5625,0.1111111111111111,0.0389105058365758,1.7142857142857144,0.0999999999999999,0.48,0.148,0.1418333333333333,81.78258438653977,88.51131221719459,74.97896837780205,39.37951188432933,70.52398995507825,True,False,Argentina
1096353,Cole Palmer,8455,Chelsea,ENG-Premier League,1.9,32.4,2.0,0.0,0.6,1.0,0.09,0.69,0.8,1.0,0.72,0.8,1.4,0.0,0.8,7.22,0.0,11.0,3.1,1.2,1.3,1000,15,Midfielder,0.7142857142857143,0.4,0.0586419753086419,1.625,0.0909090909090909,0.4516129032258064,0.2225806451612903,0.0796153846153846,54.74834867634056,91.2132678004889,78.3621014718885,64.48117881104697,70.29734507847073,True,False,England
846033,Vinicius Junior,8633,Real Madrid,ESP-La Liga,1.4,31.2,6.0,0.0,0.1,3.1,0.16,0.43,1.1,5.0,0.41,0.1,1.4,0.0,0.7,7.65,0.0,42.0,3.2,1.2,2.7,1768,23,Attacker,0.5416666666666666,0.0769230769230769,0.0448717948717948,2.4545454545454546,0.0738095238095238,0.4374999999999999,0.134375,0.1166101694915254,73.25621521818277,82.00189837208093,85.05152259842929,42.90219483018672,70.27902780659743,True,False,Brazil
942358,Felix Correia,8639,Lille,FRA-Ligue 1,1.9,31.1,8.0,0.0,0.4,3.8,0.27,0.19,0.5,5.0,0.21,0.9,0.4,0.1,0.6,6.91,0.0,27.0,1.6,0.9,0.7,1257,22,Attacker,0.782608695652174,0.5,0.0610932475884244,1.4,0.1407407407407407,0.25,0.11875,0.1115217391304347,88.83823529411765,56.42647058823529,70.38602941176471,64.7279411764706,70.23291173536705,True,False,Portugal
1412132,Kenan Yildiz,9885,Juventus,ITA-Serie A,1.1,32.5,10.0,0.0,0.3,5.1,0.23,0.31,0.8,4.0,0.37,0.3,1.4,0.0,0.7,7.56,0.0,50.0,3.3,0.6,2.4,1967,24,Midfielder,0.5294117647058824,0.3333333333333333,0.0338461538461538,3.0,0.102,0.4242424242424242,0.0939393939393939,0.132037037037037,79.04931866645863,64.88369220367191,85.10957897747959,50.72824023508608,70.13711505091368,True,False,Turkiye
1613676,Said El Mala,8722,1. FC Köln,GER-Bundesliga,0.2,14.0,4.0,0.0,0.2,1.4,0.12,0.52,0.7,2.0,0.61,0.3,1.6,0.0,1.0,6.8,0.0,10.0,3.8,1.4,2.6,1041,22,Attacker,0.7083333333333334,0.1764705882352941,0.0142857142857142,3.714285714285715,0.1399999999999999,0.4210526315789474,0.1368421052631579,0.0974999999999999,60.34558823529412,86.37499999999999,73.69485294117646,63.47058823529412,70.0913567111519,True,False,Germany
605654,Fabián Ruiz,9847,Paris Saint-Germain,FRA-Ligue 1,3.4,67.6,9.0,0.0,1.2,5.1,0.24,0.19,0.3,5.0,0.19,0.7,0.6,0.1,0.4,7.38,0.0,36.0,2.0,1.7,0.7,1923,30,Midfielder,0.888888888888889,0.2916666666666667,0.0502958579881656,2.333333333333333,0.1416666666666666,0.3,0.095,0.1060465116279069,86.5450928381963,52.42042440318303,79.89058355437666,61.00132625994694,69.78139086552217,False,False,Spain
1156569,Sebastian Nanasi,9848,Strasbourg,FRA-Ligue 1,0.6,26.2,12.0,0.0,0.7,4.7,0.2,0.27,0.4,4.0,0.25,0.3,0.5,0.1,0.4,7.02,0.0,37.0,1.2,0.8,0.8,2122,31,Attacker,0.7333333333333334,0.2727272727272727,0.0229007633587786,2.0,0.127027027027027,0.4166666666666667,0.225,0.1148936170212766,83.38196286472149,80.82228116710874,69.47944297082228,44.63196286472149,69.75858934856566,False,False,Sweden
629805,Ritsu Doan,9810,Eintracht Frankfurt,GER-Bundesliga,0.9,25.2,10.0,0.0,0.6,4.1,0.2,0.12,0.8,5.0,0.2,0.7,0.5,0.0,0.7,7.11,0.0,29.0,1.5,1.7,1.4,1817,22,Midfielder,0.7499999999999999,0.2916666666666667,0.0357142857142857,1.7499999999999998,0.1413793103448275,0.3333333333333333,0.08,0.075,85.90444427107714,52.68553336453945,73.24943438914028,67.91224580017683,69.6976639969285,True,False,Japan
815006,Phil Foden,8456,Manchester City,ENG-Premier League,1.9,44.9,7.0,0.0,0.6,3.6,0.19,0.28,0.8,3.0,0.37,0.4,0.8,0.1,0.5,7.48,0.0,42.0,2.5,1.4,1.0,1717,23,Midfielder,0.6923076923076923,0.2222222222222222,0.042316258351893,1.25,0.0857142857142857,0.32,0.112,0.1131914893617021,76.43018931710616,64.92701669527226,79.51214438029854,55.94282129297343,69.62145289871383,True,False,England
1071186,Angelo Stiller,10269,VfB Stuttgart,GER-Bundesliga,2.4,67.5,6.0,0.0,1.4,4.9,0.26,0.11,0.6,5.0,0.05,1.0,0.2,0.2,0.7,7.32,0.0,36.0,0.4,1.4,0.5,1703,22,Midfielder,0.7999999999999999,0.4166666666666667,0.0355555555555555,0.8333333333333334,0.1361111111111111,0.5,0.2749999999999999,0.0772972972972973,89.9316195974411,52.242068445415306,66.0872731055287,71.33540073854475,69.40156990221384,True,False,Germany
1070052,Amad,10260,Manchester United,ENG-Premier League,1.1,31.9,5.0,0.0,1.3,3.2,0.18,0.22,0.8,2.0,0.11,0.7,0.7,0.1,0.4,7.48,0.0,32.0,1.9,1.6,1.7,1653,20,Midfielder,0.7419354838709677,0.3043478260869565,0.0344827586206896,2.125,0.1,0.3684210526315789,0.1157894736842105,0.0989999999999999,72.31921256566288,61.75895875591616,82.78443074842669,60.39131819836687,69.36384618394138,True,False,Ivory Coast
194165,Harry Kane,9823,Bayern München,GER-Bundesliga,3.3,23.7,14.0,0.0,1.4,3.3,0.17,1.03,0.9,5.0,1.32,0.3,2.5,0.2,0.4,8.28,0.0,31.0,4.3,0.7,1.2,1768,22,Attacker,0.5263157894736842,0.3,0.1392405063291139,1.3333333333333333,0.1064516129032258,0.5813953488372093,0.2395348837209302,0.1459166666666666,81.98347376085712,97.41449524106724,72.24885577573205,33.517455921360586,69.34828793299712,True,False,England
1347574,Nico Paz,10171,Como,ITA-Serie A,0.8,36.4,11.0,0.0,0.4,3.3,0.14,0.28,1.8,6.0,0.38,0.8,1.6,0.1,0.9,7.7,0.0,40.0,4.0,2.7,2.1,2113,25,Midfielder,0.6603773584905661,0.2285714285714286,0.0219780219780219,1.1666666666666667,0.0824999999999999,0.4,0.07,0.0933333333333333,66.88456337442139,61.44254173818069,81.44565584854631,69.52248790762988,69.31976862287777,True,False,Argentina
