player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,tempo_control,switch_play,press_resistance,defensive_shield,counter_press_anchor,composite_score,has_primary_season,is_manual_add,nationality
785511,Fran Beltrán,9910,Celta de Vigo,ESP-La Liga,2.9,48.6,4.0,0.0,1.2,1.8,0.07,0.04,1.3,1.0,0.07,1.0,0.1,0.2,0.3,6.73,0.0,15.0,0.9,1.9,0.4,2426,34,Midfielder,0.6904761904761905,0.3448275862068966,0.0596707818930041,0.3076923076923077,83.59611231101512,83.09935205183585,44.89740820734343,59.44924406047516,49.67062634989201,64.7972391336509,False,False,Spain
623716,Josh Cullen,8191,Burnley,ENG-Premier League,2.5,43.1,4.0,0.0,2.1,1.4,0.08,0.05,0.9,2.0,0.12,1.3,0.4,0.7,0.2,6.89,0.0,13.0,0.7,1.8,0.1,1519,18,Midfielder,0.775,0.4193548387096774,0.0580046403712296,0.1111111111111111,75.18518518518519,75.46296296296296,40.2488425925926,80.53819444444444,56.938657407407405,64.34999222129701,True,False,Ireland
762028,Ylber Ramadani,9888,Lecce,ITA-Serie A,2.4,34.1,0.0,0.0,1.5,1.0,0.04,0.03,1.4,0.0,0.04,1.4,0.2,0.3,0.6,6.96,0.0,12.0,0.9,2.5,0.3,2076,24,Midfielder,0.7358490566037736,0.358974358974359,0.0703812316715542,0.2142857142857143,67.6502713116284,78.23065821400955,38.99242227288483,71.20185385169187,78.24274891342027,64.24548513082124,True,False,Albania
1193815,Julian Niehues,94937,1. FC Heidenheim 1846,GER-Bundesliga,2.1,34.0,1.0,0.0,2.5,0.8,0.07,0.11,0.7,0.0,0.27,1.4,0.5,0.4,0.2,6.72,0.0,3.0,1.5,1.1,0.4,994,17,Midfielder,0.78125,0.5599999999999999,0.0617647058823529,0.5714285714285715,64.45601851851852,73.09027777777777,55.43981481481481,89.17824074074073,47.07175925925926,64.23448091074034,True,False,Germany
1079548,Joris Chotard,8521,Brest,FRA-Ligue 1,2.5,30.1,0.0,0.0,2.8,0.7,0.04,0.06,1.0,0.0,0.1,1.5,0.4,0.4,0.2,6.89,0.0,4.0,1.1,2.3,0.2,1799,21,Midfielder,0.7916666666666666,0.3947368421052631,0.0830564784053156,0.2,68.04125669946404,88.46008985947792,37.07695051062581,77.63141448684105,62.903851025251306,64.0190440124958,True,False,France
1096353,Cole Palmer,8455,Chelsea,ENG-Premier League,1.9,32.4,2.0,0.0,0.6,1.0,0.09,0.69,0.8,1.0,0.72,0.8,1.4,0.0,0.8,7.22,0.0,11.0,3.1,1.2,1.3,1000,15,Midfielder,0.7142857142857143,0.4,0.0586419753086419,1.625,61.71046316294697,74.99333386662401,76.562083366664,57.63900554622296,47.73725601951844,63.804456286537615,True,False,England
638622,Frenkie de Jong,8634,Barcelona,ESP-La Liga,2.3,76.5,8.0,0.0,0.8,2.9,0.18,0.04,0.6,4.0,0.0,1.0,0.1,0.3,0.3,7.44,0.0,27.0,0.4,2.3,0.3,1406,18,Midfielder,0.8461538461538461,0.303030303030303,0.0300653594771241,0.5,70.960206516812,52.3547282884036,61.07598892088632,70.7546479614964,62.75771271631603,63.58915544266286,True,False,Netherlands
534670,Martin Ødegaard,9825,Arsenal,ENG-Premier League,2.6,45.0,4.0,0.0,0.5,2.9,0.25,0.09,0.6,4.0,0.08,0.6,0.6,0.0,1.1,6.98,0.0,29.0,1.7,1.4,0.8,1065,19,Midfielder,0.7692307692307692,0.3,0.0577777777777777,1.3333333333333337,70.1228068421193,64.064791483348,81.47798176145909,48.36142275284644,48.905937524998,63.5870712117969,True,False,Norway
148830,Benjamin André,8639,Lille,FRA-Ligue 1,2.4,45.1,1.0,0.0,1.6,1.6,0.1,0.13,1.6,1.0,0.12,1.0,0.2,0.2,1.1,7.35,0.0,18.0,1.1,2.3,0.4,1520,17,Midfielder,0.6734693877551019,0.303030303030303,0.0532150776053215,0.25,78.54296656267498,75.65736407754046,37.111781057515394,55.016482014772144,78.27073834093274,63.57972248064052,True,False,France
616531,Javier Munoz,8306,Las Palmas,ESP-La Liga,2.0,29.8,4.0,0.0,1.1,2.3,0.08,0.04,1.0,3.0,0.03,1.1,0.2,0.1,0.4,6.81,0.0,29.0,0.9,1.6,0.7,2590,35,Midfielder,0.7297297297297297,0.4074074074074074,0.0671140939597315,0.7,61.16630669546438,77.7537796976242,53.15874730021599,75.78293736501078,55.0,63.41661334962311,False,False,Spain
