player_id,player,team_id,team,league,accurate_long_balls,accurate_pass,big_chance_created,clean_sheet,effective_clearance,expected_assists,expected_assists_per_90,expected_goals_per_90,fouls,goal_assist,goals_per_90,interception,ontarget_scoring_att,outfielder_block,poss_won_att_3rd,rating,saves,total_att_assist,total_scoring_att,total_tackle,won_contest,minutes_played,matches_played,position,clean_defend_rate,interception_share,progressive_pass_share,carry_to_foul_ratio,chance_creation_rate,xg_per_shot,ball_carrying,box_arrival,creative_link,counter_press,composite_score,has_primary_season,is_manual_add,nationality
843099,Scott McTominay,9875,Napoli,ITA-Serie A,0.9,35.1,1.0,0.0,1.9,1.2,0.05,0.28,0.7,3.0,0.28,0.8,1.2,0.4,0.9,7.33,0.0,16.0,3.0,1.1,0.9,1938,23,Midfielder,0.7307692307692308,0.4210526315789473,0.0256410256410256,1.2857142857142858,0.4558404558404558,0.0933333333333333,60.28281904114338,84.05426732528063,42.15867730581554,48.36259765885396,57.32204501539571,True,False,Scotland
818975,Eberechi Eze,9825,Arsenal,ENG-Premier League,0.5,26.9,3.0,0.0,0.6,1.7,0.13,0.21,0.9,2.0,0.31,0.5,0.9,0.1,0.5,6.9,0.0,9.0,2.6,1.0,1.6,1157,22,Midfielder,0.625,0.3333333333333333,0.0185873605947955,1.777777777777778,0.3345724907063197,0.0807692307692307,63.89454676959176,80.65839732821374,49.84500406634137,37.7761612404341,57.29945732979667,True,False,England
1026135,Tajon Buchanan,10205,Villarreal,ESP-La Liga,0.6,19.5,4.0,0.0,1.0,1.8,0.12,0.11,0.9,1.0,0.34,1.2,0.5,0.1,0.6,6.96,0.0,14.0,1.4,1.6,1.3,1343,22,Midfielder,0.7567567567567568,0.4285714285714286,0.0307692307692307,1.4444444444444444,0.717948717948718,0.0785714285714285,55.47453703703703,65.10995370370371,46.88657407407408,65.76967592592592,57.28055511658963,True,False,Canada
73167,Henrikh Mkhitaryan,8636,Internazionale,ITA-Serie A,2.0,46.6,1.0,0.0,1.3,1.8,0.16,0.24,1.6,0.0,0.09,1.2,0.6,0.4,0.7,7.03,0.0,11.0,2.8,2.0,0.9,1011,18,Midfielder,0.6666666666666666,0.3749999999999999,0.0429184549356223,0.5625,0.2360515021459227,0.0857142857142857,57.40554922272885,57.150611284430575,56.558541983308,58.10174352718449,57.26691225264775,True,False,Armenia
465960,Youri Tielemans,10252,Aston Villa,ENG-Premier League,2.8,47.5,4.0,0.0,0.9,2.6,0.18,0.07,1.5,4.0,0.0,0.7,0.3,0.7,0.3,7.26,0.0,26.0,1.2,2.6,0.6,1299,17,Midfielder,0.6875,0.2121212121212121,0.0589473684210526,0.3999999999999999,0.5473684210526316,0.0583333333333333,63.51603538383596,39.41797156227502,78.92381109511238,52.20524024744687,57.23127409893459,True,False,Belgium
459658,Ruslan Malinovsky,10233,Genoa,ITA-Serie A,3.1,37.5,7.0,0.0,0.8,2.3,0.12,0.18,1.6,3.0,0.27,0.5,0.6,0.2,0.7,6.91,0.0,24.0,2.0,1.3,0.5,1663,23,Midfielder,0.5294117647058824,0.2777777777777778,0.0826666666666666,0.3125,0.64,0.09,54.340277777777786,75.05208333333333,65.05787037037037,37.5,57.21480979561489,True,False,Ukraine
789502,Morgan Gibbs-White,10203,Nottingham Forest,ENG-Premier League,1.1,30.1,3.0,0.0,1.0,2.0,0.08,0.27,0.8,2.0,0.24,0.4,0.7,0.1,0.5,6.94,0.0,36.0,2.2,0.6,0.7,2215,26,Midfielder,0.5555555555555556,0.4,0.0365448504983388,0.8749999999999999,1.1960132890365447,0.1227272727272727,54.65362770978322,84.68718335866464,68.08094519105138,30.17906900781271,57.20548634419811,True,False,England
1047667,Maximilian Beier,9789,Borussia Dortmund,GER-Bundesliga,0.4,18.9,4.0,0.0,1.0,2.6,0.21,0.37,1.0,3.0,0.55,0.5,1.2,0.2,1.1,7.04,0.0,15.0,2.3,1.0,0.9,1136,20,Midfielder,0.6,0.3333333333333333,0.0211640211640211,0.9,0.7936507936507937,0.1608695652173913,45.12629822947497,96.17584759885877,59.4546769591766,40.45579686958377,57.152874266789226,True,False,Germany
266523,Pierre-Emile Højbjerg,8592,Marseille,FRA-Ligue 1,2.8,72.6,3.0,0.0,1.5,1.8,0.1,0.1,1.0,3.0,0.11,0.9,0.5,0.2,0.8,7.37,0.0,20.0,1.5,1.0,0.7,1661,20,Midfielder,0.6551724137931034,0.4736842105263158,0.0385674931129476,0.7,0.2754820936639118,0.0666666666666666,55.58302002506466,54.727430138922216,61.40276277897768,57.475485294509774,57.14489160390461,True,False,Denmark
889534,Emile Smith Rowe,9879,Fulham,ENG-Premier League,0.4,41.8,1.0,0.0,0.8,0.9,0.06,0.25,0.3,0.0,0.21,1.3,0.5,0.1,0.4,6.69,0.0,13.0,1.8,1.3,0.6,1269,26,Midfielder,0.896551724137931,0.5,0.0095693779904306,2.0,0.3110047846889952,0.1388888888888889,55.77132996026984,84.07388242273952,43.32997526864517,51.27803109084607,57.05214202208019,True,False,England
1168311,Yasin Ayari,10204,Brighton and Hove Albion,ENG-Premier League,2.0,39.2,1.0,0.0,1.1,1.1,0.06,0.13,1.0,2.0,0.16,1.2,0.5,0.2,0.7,7.13,0.0,12.0,2.1,2.3,0.7,1701,21,Midfielder,0.7777777777777778,0.3428571428571428,0.0510204081632653,0.7,0.3061224489795918,0.0619047619047619,55.94634929205663,60.35174686025116,44.58036690398101,74.34846045649681,57.02224248980562,True,False,Sweden
1565010,Arthur Avom,8689,Lorient,FRA-Ligue 1,3.2,42.4,3.0,0.0,0.8,2.3,0.14,0.05,0.8,1.0,0.0,1.4,0.1,0.1,0.7,7.02,0.0,22.0,0.9,2.5,1.1,1423,20,Midfielder,0.8297872340425532,0.358974358974359,0.0754716981132075,1.375,0.5188679245283019,0.0555555555555555,82.53472222222223,21.85185185185185,66.9386574074074,86.52199074074073,56.71626461559181,True,False,Cameroon
951714,Adrián Bernabé,10167,Parma,ITA-Serie A,2.7,38.1,6.0,0.0,0.8,2.8,0.13,0.09,0.5,1.0,0.14,0.5,0.5,0.2,0.5,7.03,0.0,46.0,1.9,1.2,0.5,1979,25,Midfielder,0.7727272727272726,0.2941176470588235,0.0708661417322834,1.0,1.207349081364829,0.0473684210526315,71.32533563981548,42.99277724448712,70.9711223102152,41.89278191078047,56.431329315296246,True,False,Spain
1054786,Aimar Oroz,8371,Osasuna,ESP-La Liga,1.4,28.2,3.0,0.0,0.7,2.0,0.14,0.07,1.2,2.0,0.0,0.5,0.2,0.1,0.9,6.96,0.0,23.0,1.3,2.1,1.3,1328,18,Midfielder,0.6842105263157895,0.1923076923076923,0.0496453900709219,1.0833333333333337,0.8156028368794327,0.0538461538461538,66.10773638108952,40.40579253659707,65.56305495560355,56.01439384849212,56.43016458242054,True,False,Spain
1049999,Enzo Le Fee,8472,Sunderland,ENG-Premier League,1.0,27.6,4.0,0.0,1.2,2.7,0.12,0.17,1.0,4.0,0.13,0.9,0.2,0.5,0.6,6.98,0.0,31.0,1.0,2.6,0.4,2030,25,Midfielder,0.7777777777777778,0.2571428571428572,0.036231884057971,0.4,1.123188405797101,0.17,32.5,73.15972222222221,67.57523148148148,74.49074074074075,56.42874147674322,True,False,France
148830,Benjamin André,8639,Lille,FRA-Ligue 1,2.4,45.1,1.0,0.0,1.6,1.6,0.1,0.13,1.6,1.0,0.12,1.0,0.2,0.2,1.1,7.35,0.0,18.0,1.1,2.3,0.4,1520,17,Midfielder,0.6734693877551019,0.303030303030303,0.0532150776053215,0.25,0.3991130820399113,0.1181818181818181,47.400441298029484,55.58682805375569,53.700695611017785,78.85590819401115,56.34294118777239,True,False,France
1345875,Fares Chaibi,9810,Eintracht Frankfurt,GER-Bundesliga,1.1,30.3,6.0,0.0,1.3,1.8,0.14,0.12,0.8,7.0,0.08,0.7,0.4,0.2,0.8,7.14,0.0,24.0,1.3,1.5,0.4,1168,16,Midfielder,0.7333333333333334,0.3181818181818181,0.0363036303630363,0.5,0.792079207920792,0.0923076923076923,42.22526364557502,64.76018585179851,65.79108671306295,59.500389968802494,56.22694144410931,True,False,Algeria
867414,Sandro Tonali,10261,Newcastle United,ENG-Premier League,2.7,46.7,3.0,0.0,1.3,1.6,0.08,0.08,0.9,1.0,0.0,1.2,0.3,0.3,0.4,7.0,0.0,18.0,1.3,1.3,0.9,1776,26,Midfielder,0.7352941176470589,0.48,0.0578158458244111,1.0,0.3854389721627408,0.0615384615384615,69.27209156600806,47.16906814121537,54.48558282004107,52.8288320267712,56.13405507059963,True,False,Italy
434325,Thomas Partey,9825,Arsenal,ENG-Premier League,1.9,52.4,3.0,0.0,1.4,2.6,0.08,0.07,1.4,2.0,0.13,1.1,0.3,0.3,0.4,7.38,0.0,20.0,0.8,2.9,0.8,2799,35,Midfielder,0.7407407407407407,0.275,0.0362595419847328,0.5714285714285715,0.3816793893129771,0.0875,60.485961123110144,50.39416846652269,48.46112311015119,68.75269978401728,56.09159204435036,False,False,Ghana
956925,Georginio Rutter,10204,Brighton and Hove Albion,ENG-Premier League,0.8,14.6,6.0,0.0,1.4,2.1,0.12,0.13,1.6,2.0,0.12,0.4,0.7,0.1,0.9,6.59,0.0,19.0,2.0,1.4,1.5,1515,23,Midfielder,0.5294117647058824,0.2222222222222222,0.0547945205479452,0.9375,1.3013698630136987,0.065,57.83684805215582,66.53915186785058,54.375624950004,44.63095452363811,56.00270451944797,True,False,France
659490,Gabriel Suazo,8302,Sevilla,ESP-La Liga,2.0,36.1,4.0,0.0,2.0,2.6,0.18,0.03,1.1,1.0,0.0,1.1,0.1,0.2,0.3,7.13,0.0,29.0,0.3,3.9,0.7,1339,17,Midfielder,0.819672131147541,0.22,0.0554016620498614,0.6363636363636362,0.8033240997229917,0.1,60.154612630989526,30.77563794896409,77.20526524544702,71.1250183318668,55.99492335169221,True,False,Chile
1015185,Eduardo Camavinga,8633,Real Madrid,ESP-La Liga,2.9,59.3,1.0,0.0,1.3,1.3,0.12,0.1,2.0,0.0,0.09,0.8,0.2,0.5,0.5,7.29,0.0,10.0,0.9,4.0,1.1,988,18,Midfielder,0.7058823529411765,0.1666666666666666,0.0489038785834738,0.55,0.1686340640809443,0.1111111111111111,72.14951137242355,47.756704463642905,40.88312934965203,68.86879049676025,55.93957076571093,True,False,France
747718,Christoph Baumgartner,178475,RB Leipzig,GER-Bundesliga,1.3,25.3,4.0,0.0,1.6,2.7,0.14,0.43,1.9,6.0,0.42,0.6,1.1,0.2,0.4,7.31,0.0,27.0,2.6,1.8,0.5,1713,21,Midfielder,0.5581395348837209,0.25,0.0513833992094861,0.2631578947368421,1.067193675889328,0.1653846153846153,39.77462636322428,91.06100678612376,61.20289543503187,45.19150134655894,55.90096313890567,True,False,Austria
798659,Joe Aribo,8466,Southampton,ENG-Premier League,0.7,41.2,3.0,0.0,1.2,1.3,0.06,0.12,0.9,0.0,0.13,0.9,0.3,0.5,0.5,6.62,0.0,16.0,0.8,2.1,0.9,2018,32,Midfielder,0.7692307692307693,0.3,0.0169902912621359,1.0,0.3883495145631068,0.15,58.50431965442764,68.4719222462203,37.53779697624191,66.33909287257019,55.84774101671282,False,False,Nigeria
1209980,Carlos Álvarez,8581,Levante,ESP-La Liga,1.0,24.8,6.0,0.0,0.3,3.8,0.21,0.1,0.9,1.0,0.16,0.6,0.5,0.1,0.5,6.78,0.0,35.0,1.3,1.1,0.9,1654,24,Midfielder,0.6538461538461539,0.3529411764705882,0.0403225806451612,1.0,1.411290322580645,0.0769230769230769,54.18402777777778,58.52430555555554,77.2511574074074,36.45833333333333,55.76106550431337,True,False,Spain
1428426,Arthur Atta,8600,Udinese,ITA-Serie A,1.2,25.7,4.0,0.0,1.2,1.6,0.09,0.13,0.7,3.0,0.11,0.6,0.7,0.1,0.7,7.06,0.0,26.0,2.1,1.0,2.5,1607,20,Midfielder,0.6956521739130436,0.3749999999999999,0.046692607003891,3.571428571428572,1.0116731517509727,0.0619047619047619,71.45205883529316,51.94715256112843,55.35239680825534,42.0214382849372,55.663838488204014,True,False,France
1113724,Tyler Morton,9748,Lyon,FRA-Ligue 1,3.9,46.6,2.0,0.0,1.6,2.9,0.15,0.07,1.3,2.0,0.11,0.8,0.3,0.5,0.5,7.22,0.0,24.0,1.2,1.8,0.5,1677,19,Midfielder,0.6666666666666666,0.3076923076923077,0.0836909871244635,0.3846153846153846,0.5150214592274678,0.0583333333333333,61.28472222222223,41.41782407407407,70.9375,51.18055555555556,55.59586033344448,True,False,England
1254297,Andy Diouf,8588,Lens,FRA-Ligue 1,0.4,34.1,3.0,0.0,0.6,3.3,0.13,0.12,1.7,2.0,0.04,0.6,0.2,0.0,0.8,6.85,0.0,33.0,1.6,1.5,1.7,2233,34,Midfielder,0.5526315789473685,0.2857142857142857,0.0117302052785923,1.0,0.9677419354838708,0.075,61.23650107991361,46.295896328293736,66.84125269978402,47.100431965442766,55.38024309928305,False,False,France
1073742,Julio Enciso,9848,Strasbourg,FRA-Ligue 1,0.5,27.6,2.0,0.0,0.6,2.4,0.21,0.32,0.7,2.0,0.09,0.2,1.0,0.0,0.9,6.92,0.0,12.0,2.8,1.0,2.6,1057,15,Midfielder,0.631578947368421,0.1666666666666666,0.0181159420289855,3.714285714285715,0.4347826086956521,0.1142857142857143,62.36843552515799,75.49024411380424,49.5089309521905,35.95171552942431,55.30660160197238,True,False,Paraguay
540307,Lorenzo Pellegrini,8686,Roma,ITA-Serie A,1.8,34.7,3.0,0.0,0.9,2.2,0.2,0.39,1.2,0.0,0.28,0.9,0.9,0.3,0.5,6.85,0.0,17.0,2.3,0.6,0.5,976,17,Midfielder,0.5555555555555555,0.6,0.0518731988472622,0.4166666666666667,0.4899135446685878,0.1695652173913043,44.75499460043197,89.67766745327042,62.583801629203,34.75852765112124,55.04923500232891,True,False,Italy
1382000,Petar Sucic,8636,Internazionale,ITA-Serie A,2.4,44.3,5.0,0.0,0.9,1.5,0.12,0.1,1.7,2.0,0.08,0.3,0.3,0.1,0.6,7.0,0.0,20.0,1.3,1.9,0.9,1151,23,Midfielder,0.5641025641025641,0.1363636363636363,0.0541760722347629,0.5294117647058824,0.4514672686230249,0.0769230769230769,67.02546296296296,49.85532407407406,60.61921296296297,40.42824074074075,54.86424089500162,True,False,Croatia
671865,Santi Comesana,10205,Villarreal,ESP-La Liga,1.6,37.2,1.0,0.0,2.1,2.4,0.14,0.18,1.6,2.0,0.12,0.7,0.2,0.6,0.7,6.86,0.0,12.0,1.2,2.0,0.4,1477,22,Midfielder,0.6279069767441859,0.2592592592592592,0.043010752688172,0.25,0.3225806451612903,0.15,44.28554882276084,71.9641428685705,51.82730381569474,57.3944084473242,54.77359162707938,True,False,Spain
762721,Lovro Majer,8721,VfL Wolfsburg,GER-Bundesliga,1.1,28.9,2.0,0.0,1.4,1.7,0.13,0.17,1.9,3.0,0.16,0.6,0.4,0.1,1.0,6.84,0.0,19.0,1.6,1.7,0.8,1129,20,Midfielder,0.5476190476190477,0.2608695652173913,0.0380622837370242,0.4210526315789474,0.6574394463667821,0.10625,45.19675925925926,71.71296296296296,56.83449074074074,49.81481481481481,54.77171032831467,True,False,Croatia
770321,Mahdi Camara,9851,Rennes,FRA-Ligue 1,0.5,33.6,3.0,0.0,1.5,1.9,0.11,0.08,1.4,1.0,0.06,1.1,0.3,0.2,0.5,7.09,0.0,17.0,0.7,1.9,0.8,1598,20,Midfielder,0.6818181818181818,0.3666666666666667,0.0148809523809523,0.5714285714285715,0.5059523809523809,0.1142857142857143,48.12764145535024,57.47639355518225,52.91969142468603,64.99535037197025,54.71060720846344,True,False,France
1033099,Hicham Boudaoui,9831,Nice,FRA-Ligue 1,1.3,29.6,2.0,0.0,1.8,1.5,0.14,0.14,1.1,2.0,0.09,1.2,0.7,0.5,0.5,6.8,0.0,12.0,1.4,1.2,0.7,949,15,Midfielder,0.6857142857142857,0.5,0.0439189189189189,0.6363636363636362,0.4054054054054054,0.1,51.71396288296936,63.7016205370237,47.74226395221715,58.2573477455137,54.69099947318121,True,False,Algeria
848266,Weston McKennie,9885,Juventus,ITA-Serie A,0.9,30.3,4.0,0.0,1.7,3.9,0.2,0.27,1.6,4.0,0.2,0.9,0.7,0.3,0.4,7.24,0.0,28.0,1.7,1.3,0.6,1765,24,Midfielder,0.5789473684210527,0.409090909090909,0.0297029702970297,0.3749999999999999,0.924092409240924,0.1588235294117647,41.11716062714982,80.26598705436898,72.54661293763165,36.43730168253207,54.67683277036199,True,False,USA
1354561,Diego Gomez,10204,Brighton and Hove Albion,ENG-Premier League,0.8,24.7,3.0,0.0,1.2,1.2,0.07,0.27,1.7,0.0,0.18,0.6,0.6,0.1,0.6,6.81,0.0,17.0,1.7,3.4,0.8,1527,23,Midfielder,0.7017543859649122,0.15,0.0323886639676113,0.4705882352941177,0.688259109311741,0.1588235294117647,40.607638888888886,87.75462962962962,42.80671296296296,64.13773148148148,54.663888274464085,True,False,Paraguay
923298,Pablo Martinez,8581,Levante,ESP-La Liga,1.9,24.3,6.0,0.0,1.4,2.2,0.17,0.13,1.5,2.0,0.08,1.2,0.3,0.7,0.5,6.76,0.0,19.0,1.8,0.9,0.9,1175,17,Midfielder,0.5833333333333334,0.5714285714285714,0.0781893004115226,0.6,0.7818930041152263,0.0722222222222222,58.55902777777777,53.43171296296296,61.66087962962963,43.52430555555556,54.63572756099402,True,False,Spain
1174726,Rocco Reitz,9788,Borussia Mönchengladbach,GER-Bundesliga,1.9,31.3,3.0,0.0,1.6,2.8,0.13,0.08,1.3,2.0,0.0,1.7,0.5,0.1,0.3,7.06,0.0,21.0,1.5,2.3,0.8,1883,22,Midfielder,0.7547169811320755,0.425,0.060702875399361,0.6153846153846154,0.6709265175718849,0.0533333333333333,60.32556562141696,39.596823920753,55.40100958589979,68.42230954856944,54.51104083303864,True,False,Germany
528811,Jens Stage,8697,SV Werder Bremen,GER-Bundesliga,2.3,31.4,4.0,0.0,1.6,2.2,0.12,0.19,1.1,1.0,0.32,0.9,0.6,0.4,0.4,7.12,0.0,15.0,1.8,1.7,0.4,1708,20,Midfielder,0.7027027027027027,0.3461538461538461,0.0732484076433121,0.3636363636363636,0.4777070063694267,0.1055555555555555,42.37000206650134,83.46898914753486,52.19215796069648,48.4932538730235,54.32958813288138,True,False,Denmark
864006,Matteo Tramoni,6479,Pisa,ITA-Serie A,0.8,14.3,4.0,0.0,0.6,2.1,0.16,0.2,1.1,2.0,0.15,0.7,0.5,0.0,1.2,6.64,0.0,25.0,1.8,1.7,0.4,1227,22,Midfielder,0.6857142857142857,0.2916666666666667,0.0559440559440559,0.3636363636363636,1.748251748251748,0.1111111111111111,32.31481481481481,75.41087962962963,67.62152777777777,59.583333333333336,54.29067069900288,True,False,France
699461,Jean-Victor Makengo,8689,Lorient,FRA-Ligue 1,0.9,22.6,0.0,0.0,1.1,0.8,0.07,0.17,0.5,1.0,0.26,0.5,0.9,0.0,0.6,6.86,0.0,14.0,2.2,1.4,1.1,1027,19,Midfielder,0.7916666666666666,0.2631578947368421,0.0398230088495575,2.2,0.6194690265486725,0.0772727272727272,59.76273148148148,72.04282407407408,38.04398148148148,51.45833333333333,54.28620063277402,True,False,France
1192406,Lorenz Assignon,9851,Rennes,FRA-Ligue 1,0.8,31.4,6.0,0.0,2.2,3.7,0.14,0.08,2.0,4.0,0.11,1.0,0.2,0.1,0.5,6.89,0.0,29.0,0.8,1.9,1.1,2362,32,Midfielder,0.5918367346938775,0.3448275862068966,0.0254777070063694,0.55,0.9235668789808916,0.0999999999999999,49.61663066954643,52.0572354211663,64.27105831533477,52.6511879049676,54.21181573695107,False,False,France
1233931,Quentin Merlin,9851,Rennes,FRA-Ligue 1,1.5,34.5,5.0,0.0,2.0,2.9,0.18,0.07,0.5,3.0,0.06,1.4,0.3,0.4,0.6,6.99,0.0,24.0,1.1,1.4,0.5,1452,21,Midfielder,0.8484848484848485,0.5,0.0434782608695652,1.0,0.6956521739130435,0.0636363636363636,47.70780837532997,44.61840552755779,68.81861117777244,61.27522298216142,54.055365410880746,True,False,France
445856,Wesley Said,8588,Lens,FRA-Ligue 1,1.3,25.4,8.0,0.0,0.9,3.2,0.19,0.44,1.7,2.0,0.58,0.5,1.2,0.0,0.5,7.32,0.0,20.0,2.4,0.9,1.2,1546,22,Midfielder,0.4516129032258065,0.3571428571428571,0.0511811023622047,0.7058823529411765,0.7874015748031497,0.1833333333333333,50.20366703997013,96.69565601418552,53.59202097165559,29.07899034743887,53.89683609513096,True,False,France
356406,John McGinn,10252,Aston Villa,ENG-Premier League,1.6,25.4,3.0,0.0,0.7,1.8,0.1,0.14,1.3,2.0,0.17,0.6,0.4,0.3,1.0,6.88,0.0,24.0,1.0,1.5,0.6,1607,22,Midfielder,0.6176470588235293,0.2857142857142857,0.0629921259842519,0.4615384615384615,0.9448818897637796,0.14,47.85386335759805,69.3412860304509,60.0425465962723,40.921342959229925,53.8552226975365,True,False,Scotland
638010,Isi Palazon,8370,Rayo Vallecano,ESP-La Liga,2.1,29.0,6.0,0.0,0.8,2.8,0.15,0.23,1.5,3.0,0.11,0.1,0.7,0.3,0.3,6.76,0.0,26.0,2.0,0.9,1.1,1653,22,Midfielder,0.4,0.1,0.0724137931034482,0.7333333333333334,0.896551724137931,0.115,63.54337486334427,75.62351678532383,72.06057682052102,18.91604504972936,53.74966997836354,True,False,Spain
1134467,Yuito Suzuki,8358,Sport-Club Freiburg,GER-Bundesliga,1.1,16.8,1.0,0.0,0.8,1.3,0.11,0.24,1.0,2.0,0.25,0.4,0.9,0.0,0.5,6.78,0.0,16.0,2.4,1.1,1.0,1066,17,Midfielder,0.6,0.2666666666666666,0.0654761904761904,1.0,0.9523809523809524,0.1,60.43402777777777,82.2337962962963,50.57870370370371,28.52430555555556,53.72568810462161,True,False,Japan
282281,Denis Suárez,9866,Alavés,ESP-La Liga,1.7,49.0,1.0,0.0,0.6,1.0,0.09,0.07,1.4,0.0,0.09,0.4,0.3,0.3,0.6,6.64,0.0,13.0,0.5,1.7,1.3,980,19,Midfielder,0.6,0.1904761904761904,0.0346938775510204,0.9285714285714288,0.2653061224489796,0.14,72.39004629629629,58.30439814814815,44.05671296296296,39.67013888888889,53.70624053398578,True,False,Spain
689065,Alexis Claude,8406,FC Augsburg,GER-Bundesliga,0.2,28.4,2.0,0.0,0.5,1.9,0.13,0.25,1.1,2.0,0.2,0.3,1.3,0.1,0.4,7.02,0.0,18.0,3.1,1.5,1.5,1352,19,Midfielder,0.6206896551724137,0.1666666666666666,0.0070422535211267,1.3636363636363635,0.6338028169014085,0.0806451612903225,58.5673146148308,77.576927179159,51.79084839879477,31.087771311628405,53.67980268618108,True,False,France
675023,Danel Sinani,8152,FC St. Pauli,GER-Bundesliga,1.1,33.8,3.0,0.0,0.5,3.3,0.24,0.31,1.7,2.0,0.3,0.5,0.9,0.0,0.7,6.92,0.0,27.0,2.6,1.2,0.6,1216,19,Midfielder,0.5,0.2941176470588235,0.0325443786982248,0.3529411764705882,0.7988165680473374,0.1192307692307692,41.59984701223902,77.10536490414098,72.88430258912621,34.027977761779056,53.64440071105559,True,False,Luxembourg
980793,Khéphren Thuram-Ulien,9885,Juventus,ITA-Serie A,1.8,50.7,2.0,0.0,1.1,2.2,0.11,0.1,1.6,2.0,0.05,0.6,0.6,0.3,0.5,7.21,0.0,15.0,1.7,2.4,0.8,1706,23,Midfielder,0.6521739130434783,0.1999999999999999,0.0355029585798816,0.5,0.2958579881656804,0.0588235294117647,64.30314741487348,52.20840666080047,51.08826293896488,44.097497200223984,53.44017250527797,True,False,France
901495,Albert Sambi Lokonga,9790,Hamburger SV,GER-Bundesliga,1.3,33.4,0.0,0.0,1.0,1.1,0.09,0.1,1.0,0.0,0.34,0.9,0.7,0.8,0.5,6.93,0.0,17.0,1.2,1.8,0.5,1056,16,Midfielder,0.7297297297297297,0.3333333333333333,0.0389221556886227,0.5,0.5089820359281437,0.0833333333333333,44.60069444444444,67.43634259259258,48.46643518518518,58.36805555555556,53.28700395515698,True,False,Belgium
1078846,Andrea Cambiaso,9885,Juventus,ITA-Serie A,1.5,43.2,7.0,0.0,0.5,3.5,0.18,0.08,1.0,3.0,0.1,0.6,0.5,0.3,0.4,6.99,0.0,39.0,0.9,2.1,0.3,1778,23,Midfielder,0.7297297297297297,0.2222222222222222,0.0347222222222222,0.3,0.9027777777777776,0.0888888888888888,49.35899294723089,45.05785370503693,76.9791416686665,46.35393335199851,53.2430709516261,True,False,Italy
439366,Abdoulaye Touré,9746,Le Havre,FRA-Ligue 1,3.0,33.3,2.0,0.0,1.5,1.1,0.04,0.36,1.2,1.0,0.39,1.3,0.6,0.7,0.6,7.14,0.0,7.0,1.8,2.4,0.7,2329,28,Midfielder,0.7551020408163265,0.3513513513513513,0.0900900900900901,0.5833333333333334,0.2102102102102102,0.1999999999999999,60.20518358531317,93.85529157667388,18.817494600431964,78.80669546436286,53.08330197573765,False,False,Guinea
1016132,Kouadio Koné,8686,Roma,ITA-Serie A,1.4,45.8,2.0,0.0,0.9,1.7,0.08,0.09,1.9,1.0,0.09,0.7,0.2,0.1,0.4,7.2,0.0,20.0,0.8,1.9,1.1,1942,22,Midfielder,0.5777777777777777,0.2692307692307693,0.0305676855895196,0.5789473684210527,0.4366812227074236,0.1124999999999999,63.48614610831135,56.798706103511726,49.82098932085433,39.92673086153108,52.965629365981485,True,False,France
402419,Przemyslaw Frankowski,9851,Rennes,FRA-Ligue 1,1.8,36.3,2.0,0.0,2.7,2.4,0.19,0.04,0.9,2.0,0.08,0.6,0.2,0.1,0.6,7.23,0.0,23.0,0.7,3.2,0.3,1111,16,Midfielder,0.8085106382978724,0.1578947368421052,0.0495867768595041,0.3333333333333333,0.6336088154269973,0.0571428571428571,40.52780777537797,45.92671752926432,67.91271698264138,69.0687828307069,52.92811441867956,True,False,Poland
1161211,Fabian Rieder,8406,FC Augsburg,GER-Bundesliga,1.1,19.2,3.0,0.0,0.3,2.2,0.15,0.19,1.8,2.0,0.2,0.5,0.5,0.1,0.6,6.71,0.0,18.0,1.8,1.1,0.9,1330,20,Midfielder,0.4705882352941176,0.3125,0.0572916666666666,0.5,0.9375,0.1055555555555555,49.90162037037037,76.24421296296296,59.21875000000001,31.80555555555556,52.91776849391972,True,False,Switzerland
1185902,Jens Castrop,9788,Borussia Mönchengladbach,GER-Bundesliga,1.1,18.9,0.0,0.0,1.4,0.8,0.08,0.18,2.4,0.0,0.1,1.0,0.6,0.0,0.1,6.76,0.0,10.0,1.5,4.1,1.6,928,17,Midfielder,0.6799999999999999,0.196078431372549,0.0582010582010582,0.6666666666666667,0.5291005291005292,0.12,60.12152777777777,75.17939814814814,32.49421296296296,51.68402777777778,52.88792027133523,True,False,South Korea
797594,Azor Matusiwa,9851,Rennes,FRA-Ligue 1,2.3,41.9,2.0,0.0,2.1,1.6,0.07,0.05,1.3,3.0,0.04,1.5,0.1,0.4,0.6,7.13,0.0,17.0,0.5,2.8,0.7,2078,29,Midfielder,0.7678571428571429,0.3488372093023256,0.0548926014319809,0.5384615384615384,0.405727923627685,0.1,60.36177105831533,39.63822894168466,41.34989200863932,83.97948164146868,52.80929690797712,False,False,Netherlands
1329255,Louis Mouton,8121,Angers,FRA-Ligue 1,1.3,24.9,4.0,0.0,0.7,2.1,0.13,0.14,1.0,1.0,0.12,0.5,0.5,0.2,0.4,6.63,0.0,18.0,1.7,1.8,0.5,1484,21,Midfielder,0.6969696969696969,0.2173913043478261,0.0522088353413654,0.5,0.7228915662650602,0.0823529411764706,49.58646641602005,59.23267805242247,51.74603531717463,51.08674639362184,52.708445679016656,True,False,France
